-BEGIN HEADER-
Dataset: NASA_Bawean_Hourly.csv
Stacking Metrics: MAE=0.205 RMSE=0.26 MAPE=7.06% R2=0.985
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 1.86 m/s, termasuk kategori angin sepoi ringan (light breeze). Kecepatan tertinggi mencapai 7.43 m/s dan terendah 1.18 m/s, dengan standar deviasi 1.13 m/s. Angin cenderung paling kuat sekitar pukul 07:00 dan paling lemah sekitar pukul 06:00. Secara umum tren angin menurun menuju akhir periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 7.06% dan RMSE 0.26. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2021;12;11;5;5,45;5,514;5,367
2021;12;11;6;5,1;5,088;4,96
2021;12;11;7;4,89;4,897;4,766
2021;12;11;8;4,77;4,777;4,613
2021;12;11;9;4,93;4,826;4,533
2021;12;11;10;5,32;5,197;4,822
2021;12;11;11;5,76;5,663;5,374
2021;12;11;12;6,22;6,107;5,846
2021;12;11;13;6,53;6,526;6,272
2021;12;11;14;6,62;6,692;6,531
2021;12;11;15;6,61;6,697;6,445
2021;12;11;16;6,59;6,602;6,309
2021;12;11;17;6,51;6,539;6,463
2021;12;11;18;6,34;6,388;6,239
2021;12;11;19;6,18;6,19;6,105
2021;12;11;20;6,07;6,046;5,881
2021;12;11;21;6,01;6,035;5,844
2021;12;11;22;6,23;6,105;5,715
2021;12;11;23;6,56;6,47;5,986
2021;12;12;0;6,91;6,87;6,554
2021;12;12;1;7,31;7,225;6,794
2021;12;12;2;7,61;7,55;7,159
2021;12;12;3;7,76;7,738;7,592
2021;12;12;4;7,23;7,525;7,357
2021;12;12;5;6,45;6,684;6,894
2021;12;12;6;6,02;6,008;5,613
2021;12;12;7;5,76;5,707;5,42
2021;12;12;8;5,19;5,281;5,425
2021;12;12;9;4,3;4,578;4,491
2021;12;12;10;3,88;3,837;3,556
2021;12;12;11;3,64;3,57;3,094
2021;12;12;12;3,45;3,417;3,472
2021;12;12;13;3,37;3,31;3,087
2021;12;12;14;3,3;3,352;3,112
2021;12;12;15;3,17;3,185;3,23
2021;12;12;16;2,95;3,035;3,047
2021;12;12;17;2,74;2,804;2,834
2021;12;12;18;2,77;2,747;2,608
2021;12;12;19;2,95;2,932;2,703
2021;12;12;20;3,23;3,221;3,097
2021;12;12;21;3,53;3,515;3,386
2021;12;12;22;3,76;3,785;3,71
2021;12;12;23;3,93;3,97;3,907
2021;12;13;0;4,06;4,121;3,955
2021;12;13;1;4,15;4,143;4,232
2021;12;13;2;4,14;4,197;4,015
2021;12;13;3;4,03;4,132;4,152
2021;12;13;4;3,97;3,943;3,749
2021;12;13;5;3,98;3,97;3,764
2021;12;13;6;4,0;3,958;3,768
2021;12;13;7;4,02;4,017;3,83
2021;12;13;8;3,97;3,995;3,8
2021;12;13;9;3,94;3,928;3,835
2021;12;13;10;3,88;3,857;3,715
2021;12;13;11;3,77;3,755;3,766
2021;12;13;12;3,72;3,679;3,553
2021;12;13;13;3,7;3,67;3,576
2021;12;13;14;3,55;3,618;3,624
2021;12;13;15;3,42;3,462;3,433
2021;12;13;16;3,4;3,337;3,233
2021;12;13;17;3,54;3,443;3,38
2021;12;13;18;3,69;3,653;3,556
2021;12;13;19;3,94;3,907;3,754
2021;12;13;20;4,25;4,19;3,94
2021;12;13;21;4,5;4,522;4,353
2021;12;13;22;4,68;4,727;4,529
2021;12;13;23;4,96;4,932;4,602
2021;12;14;0;5,34;5,256;4,894
2021;12;14;1;5,75;5,663;5,474
2021;12;14;2;6,15;6,072;5,666
2021;12;14;3;6,49;6,4;6,253
2021;12;14;4;6,39;6,476;6,346
2021;12;14;5;5,86;6,121;6,237
2021;12;14;6;5,29;5,393;5,4
2021;12;14;7;4,91;4,854;4,67
2021;12;14;8;4,79;4,662;4,535
2021;12;14;9;4,93;4,722;4,43
2021;12;14;10;5,14;5,015;4,756
2021;12;14;11;5,13;5,171;4,997
2021;12;14;12;5,13;5,181;4,808
2021;12;14;13;4,91;4,992;4,702
2021;12;14;14;4,2;4,413;4,672
2021;12;14;15;3,91;3,81;3,667
2021;12;14;16;4,34;4,001;3,391
2021;12;14;17;4,9;4,709;4,657
2021;12;14;18;5,16;5,171;5,24
2021;12;14;19;4,77;5,087;5,213
2021;12;14;20;4,31;4,449;4,58
2021;12;14;21;4,19;4,17;3,672
2021;12;14;22;4,41;4,324;4,077
2021;12;14;23;4,78;4,708;4,378
2021;12;15;0;5,02;5,026;4,853
2021;12;15;1;5,12;5,186;5,17
2021;12;15;2;5,07;5,182;4,924
2021;12;15;3;4,73;4,892;4,977
2021;12;15;4;4,25;4,354;4,391
2021;12;15;5;3,76;3,817;3,777
2021;12;15;6;3,51;3,459;3,406
2021;12;15;7;3,58;3,47;3,147
2021;12;15;8;3,89;3,78;3,494
2021;12;15;9;4,14;4,133;3,949
2021;12;15;10;4,15;4,264;4,15
2021;12;15;11;3,87;4,095;4,028
2021;12;15;12;3,53;3,686;3,526
2021;12;15;13;3,27;3,325;3,124
2021;12;15;14;3,27;3,208;2,985
2021;12;15;15;3,42;3,314;3,104
2021;12;15;16;3,5;3,483;3,43
2021;12;15;17;3,39;3,51;3,424
2021;12;15;18;3,22;3,22;3,183
2021;12;15;19;3,03;3,035;2,938
2021;12;15;20;2,9;2,914;2,831
2021;12;15;21;2,88;2,839;2,659
2021;12;15;22;2,85;2,835;2,836
2021;12;15;23;2,87;2,886;2,768
2021;12;16;0;2,97;3,004;2,81
2021;12;16;1;3,11;3,138;3,115
2021;12;16;2;3,23;3,226;3,08
2021;12;16;3;3,26;3,331;3,334
2021;12;16;4;3,18;3,233;3,121
2021;12;16;5;3,02;3,065;3,048
2021;12;16;6;2,79;2,82;2,793
2021;12;16;7;2,54;2,585;2,577
2021;12;16;8;2,33;2,392;2,245
2021;12;16;9;2,23;2,249;2,16
2021;12;16;10;2,36;2,292;2,04
2021;12;16;11;2,63;2,572;2,289
2021;12;16;12;2,98;2,943;2,685
2021;12;16;13;3,23;3,22;3,028
2021;12;16;14;3,28;3,358;3,256
2021;12;16;15;3,16;3,241;3,201
2021;12;16;16;2,92;3,01;2,951
2021;12;16;17;2,66;2,698;2,661
2021;12;16;18;2,46;2,466;2,395
2021;12;16;19;2,25;2,285;2,21
2021;12;16;20;1,98;2,005;1,997
2021;12;16;21;1,72;1,781;1,691
2021;12;16;22;1,58;1,599;1,414
2021;12;16;23;1,67;1,619;1,385
2021;12;17;0;1,87;1,801;1,591
2021;12;17;1;2,08;2,102;2,051
2021;12;17;2;2,31;2,299;2,057
2021;12;17;3;2,49;2,444;2,468
2021;12;17;4;2,48;2,513;2,485
2021;12;17;5;2,28;2,363;2,561
2021;12;17;6;2,06;2,098;2,082
2021;12;17;7;1,96;1,919;1,889
2021;12;17;8;1,95;1,896;1,761
2021;12;17;9;2,16;2,048;1,932
2021;12;17;10;2,46;2,425;2,117
2021;12;17;11;2,47;2,556;2,637
2021;12;17;12;1,96;2,218;2,487
2021;12;17;13;1,39;1,498;1,74
2021;12;17;14;1,25;1,119;0,991
2021;12;17;15;1,51;1,316;1,16
2021;12;17;16;1,86;1,827;1,54
2021;12;17;17;2,03;2,08;2,061
2021;12;17;18;1,99;2,039;2,067
2021;12;17;19;1,85;1,916;1,942
2021;12;17;20;1,81;1,821;1,617
2021;12;17;21;1,75;1,792;1,697
2021;12;17;22;1,85;1,845;1,642
2021;12;17;23;2,08;1,993;1,821
2021;12;18;0;2,16;2,235;2,178
2021;12;18;1;2,22;2,268;2,381
2021;12;18;2;2,33;2,335;2,086
2021;12;18;3;2,52;2,511;2,435
2021;12;18;4;2,54;2,601;2,458
2021;12;18;5;2,41;2,442;2,563
2021;12;18;6;2,27;2,28;2,11
2021;12;18;7;2,2;2,155;2,096
2021;12;18;8;2,2;2,161;1,933
2021;12;18;9;2,2;2,189;2,131
2021;12;18;10;2,39;2,319;2,026
2021;12;18;11;2,71;2,612;2,324
2021;12;18;12;3,0;2,97;2,723
2021;12;18;13;3,2;3,182;3,057
2021;12;18;14;3,43;3,403;3,177
2021;12;18;15;3,47;3,5;3,427
2021;12;18;16;3,35;3,439;3,499
2021;12;18;17;3,06;3,126;3,164
2021;12;18;18;2,6;2,7;2,881
2021;12;18;19;2,26;2,301;2,306
2021;12;18;20;2,11;2,061;1,866
2021;12;18;21;2,16;2,06;2,058
2021;12;18;22;2,29;2,261;2,018
2021;12;18;23;2,42;2,398;2,403
2021;12;19;0;2,47;2,518;2,356
2021;12;19;1;2,44;2,521;2,582
2021;12;19;2;2,3;2,347;2,276
2021;12;19;3;1,84;1,944;2,268
2021;12;19;4;1,12;1,227;1,521
2021;12;19;5;0,51;0,585;0,939
2021;12;19;6;0,26;0,354;0,489
2021;12;19;7;0,48;0,383;0,464
2021;12;19;8;0,73;0,718;0,756
2021;12;19;9;1,02;0,971;1,079
2021;12;19;10;1,15;1,171;1,095
2021;12;19;11;1,28;1,271;1,184
2021;12;19;12;1,42;1,423;1,172
2021;12;19;13;1,49;1,562;1,344
2021;12;19;14;1,47;1,476;1,426
2021;12;19;15;1,48;1,444;1,388
2021;12;19;16;1,61;1,551;1,3
2021;12;19;17;1,58;1,66;1,608
2021;12;19;18;1,54;1,612;1,6
2021;12;19;19;1,56;1,562;1,388
2021;12;19;20;1,53;1,599;1,505
2021;12;19;21;1,41;1,501;1,477
2021;12;19;22;1,12;1,219;1,246
2021;12;19;23;0,85;0,867;1,018
2021;12;20;0;0,8;0,759;0,776
2021;12;20;1;0,93;0,865;0,947
2021;12;20;2;1,16;1,115;0,99
2021;12;20;3;1,34;1,374;1,368
2021;12;20;4;1,26;1,325;1,257
2021;12;20;5;1,07;1,204;1,227
2021;12;20;6;0,95;0,977;0,875
2021;12;20;7;0,95;1,002;0,88
2021;12;20;8;1,02;1,057;0,873
2021;12;20;9;1,35;1,272;0,999
2021;12;20;10;1,75;1,65;1,197
2021;12;20;11;1,95;1,946;1,787
2021;12;20;12;1,95;2,006;1,835
2021;12;20;13;1,45;1,633;1,785
2021;12;20;14;0,96;1,031;1,112
2021;12;20;15;0,87;0,824;0,702
2021;12;20;16;0,92;0,886;0,797
2021;12;20;17;0,87;0,978;1,056
2021;12;20;18;0,89;0,932;0,86
2021;12;20;19;1,19;1,08;0,867
2021;12;20;20;1,58;1,518;1,156
2021;12;20;21;1,81;1,825;1,735
2021;12;20;22;1,8;1,926;1,797
2021;12;20;23;1,43;1,628;1,49
2021;12;21;0;0,8;0,984;1,162
2021;12;21;1;0,47;0,513;0,6
2021;12;21;2;0,75;0,581;0,267
2021;12;21;3;1,22;1,098;1,008
2021;12;21;4;1,83;1,758;1,295
2021;12;21;5;2,27;2,259;2,087
2021;12;21;6;2,28;2,4;2,309
2021;12;21;7;2,02;2,166;2,202
2021;12;21;8;2,0;1,936;1,507
2021;12;21;9;2,65;2,391;1,681
2021;12;21;10;3,42;3,232;2,672
2021;12;21;11;3,96;3,921;3,895
2021;12;21;12;3,83;4,067;4,03
2021;12;21;13;2,84;3,183;3,693
2021;12;21;14;1,31;1,722;2,067
2021;12;21;15;0,68;0,78;0,542
2021;12;21;16;1,21;1,095;0,247
2021;12;21;17;1,22;1,345;1,256
2021;12;21;18;1,16;1,233;1,74
2021;12;21;19;1,32;1,296;0,731
2021;12;21;20;1,55;1,502;1,259
2021;12;21;21;1,75;1,759;1,471
2021;12;21;22;1,73;1,763;1,671
2021;12;21;23;1,44;1,532;1,474
2021;12;22;0;1,06;1,099;1,105
2021;12;22;1;0,62;0,694;0,924
2021;12;22;2;0,34;0,348;0,568
2021;12;22;3;0,47;0,479;0,554
2021;12;22;4;0,51;0,576;0,61
2021;12;22;5;0,39;0,506;0,88
2021;12;22;6;0,45;0,494;0,467
2021;12;22;7;0,51;0,585;0,533
2021;12;22;8;0,37;0,495;0,682
2021;12;22;9;0,52;0,502;0,544
2021;12;22;10;0,97;0,951;0,543
2021;12;22;11;1,44;1,409;1,131
2021;12;22;12;1,86;1,807;1,597
2021;12;22;13;2,17;2,166;1,986
2021;12;22;14;2,31;2,327;2,308
2021;12;22;15;2,31;2,346;2,374
2021;12;22;16;2,07;2,18;2,321
2021;12;22;17;1,75;1,816;1,977
2021;12;22;18;1,54;1,496;1,553
2021;12;22;19;1,59;1,516;1,383
2021;12;22;20;1,78;1,701;1,529
2021;12;22;21;2,08;2,018;1,841
2021;12;22;22;2,4;2,36;2,146
2021;12;22;23;2,68;2,674;2,512
2021;12;23;0;2,85;2,876;2,735
2021;12;23;1;2,84;2,891;2,973
2021;12;23;2;2,78;2,82;2,696
2021;12;23;3;2,66;2,66;2,744
2021;12;23;4;2,66;2,615;2,437
2021;12;23;5;2,88;2,784;2,492
2021;12;23;6;3,08;3,041;2,804
2021;12;23;7;3,24;3,226;3,106
2021;12;23;8;3,44;3,385;3,071
2021;12;23;9;3,55;3,581;3,433
2021;12;23;10;3,66;3,645;3,508
2021;12;23;11;3,65;3,702;3,514
2021;12;23;12;3,49;3,581;3,569
2021;12;23;13;3,3;3,323;3,244
2021;12;23;14;3,12;3,104;3,028
2021;12;23;15;2,98;2,934;2,875
2021;12;23;16;3,01;2,926;2,765
2021;12;23;17;3,16;3,12;2,878
2021;12;23;18;3,58;3,416;3,187
2021;12;23;19;4,17;3,996;3,602
2021;12;23;20;4,7;4,621;4,419
2021;12;23;21;5,08;5,044;4,846
2021;12;23;22;5,06;5,205;5,122
2021;12;23;23;4,81;4,98;4,955
2021;12;24;0;4,64;4,655;4,453
2021;12;24;1;4,67;4,612;4,518
2021;12;24;2;4,97;4,824;4,48
2021;12;24;3;5,13;5,088;5,096
2021;12;24;4;4,57;4,907;5,108
2021;12;24;5;4,02;4,091;4,309
2021;12;24;6;3,61;3,608;3,205
2021;12;24;7;3,25;3,256;3,473
2021;12;24;8;2,91;2,935;2,705
2021;12;24;9;2,62;2,665;2,539
2021;12;24;10;2,73;2,628;2,175
2021;12;24;11;3,08;2,989;2,376
2021;12;24;12;3,57;3,436;3,045
2021;12;24;13;4,07;3,964;3,513
2021;12;24;14;4,44;4,402;4,101
2021;12;24;15;4,65;4,632;4,515
2021;12;24;16;4,58;4,694;4,593
2021;12;24;17;4,32;4,413;4,566
2021;12;24;18;4,06;4,098;4,112
2021;12;24;19;3,89;3,862;3,885
2021;12;24;20;3,92;3,823;3,823
2021;12;24;21;4,24;4,1;3,903
2021;12;24;22;4,6;4,543;4,375
2021;12;24;23;4,81;4,823;4,755
2021;12;25;0;4,85;4,906;4,749
2021;12;25;1;4,61;4,781;4,822
2021;12;25;2;4,18;4,321;4,278
2021;12;25;3;3,74;3,813;3,825
2021;12;25;4;3,48;3,425;3,265
2021;12;25;5;3,28;3,269;3,126
2021;12;25;6;3,12;3,117;3,146
2021;12;25;7;3,07;3,033;2,774
2021;12;25;8;3,13;3,126;2,892
2021;12;25;9;3,26;3,271;3,034
2021;12;25;10;3,46;3,445;3,143
2021;12;25;11;3,63;3,64;3,424
2021;12;25;12;3,72;3,749;3,573
2021;12;25;13;3,76;3,848;3,587
2021;12;25;14;3,7;3,748;3,642
2021;12;25;15;3,59;3,641;3,522
2021;12;25;16;3,42;3,468;3,369
2021;12;25;17;3,18;3,195;3,241
2021;12;25;18;3,04;3,025;2,955
2021;12;25;19;3,0;2,983;2,847
2021;12;25;20;3,12;3,087;2,891
2021;12;25;21;3,52;3,427;3,099
2021;12;25;22;3,98;3,912;3,601
2021;12;25;23;4,21;4,222;4,166
2021;12;26;0;4,37;4,43;4,207
2021;12;26;1;4,48;4,487;4,333
2021;12;26;2;4,48;4,481;4,307
2021;12;26;3;4,36;4,398;4,431
2021;12;26;4;4,26;4,221;4,006
2021;12;26;5;4,41;4,331;4,008
2021;12;26;6;4,7;4,614;4,226
2021;12;26;7;5,14;5,016;4,718
2021;12;26;8;5,64;5,519;5,046
2021;12;26;9;6,16;6,087;5,733
2021;12;26;10;6,61;6,52;6,013
2021;12;26;11;6,7;6,731;6,453
2021;12;26;12;6,58;6,672;6,322
2021;12;26;13;6,34;6,379;5,991
2021;12;26;14;6,13;6,12;5,993
2021;12;26;15;6,05;5,951;5,777
2021;12;26;16;5,98;5,91;5,871
2021;12;26;17;5,91;5,847;5,951
2021;12;26;18;5,79;5,776;5,753
2021;12;26;19;5,62;5,645;5,753
2021;12;26;20;5,39;5,422;5,46
2021;12;26;21;5,22;5,242;5,188
2021;12;26;22;5,14;5,129;5,065
2021;12;26;23;5,18;5,118;4,975
2021;12;27;0;5,22;5,208;5,113
2021;12;27;1;5,26;5,236;5,288
2021;12;27;2;5,26;5,269;5,06
2021;12;27;3;5,17;5,271;5,277
2021;12;27;4;5,06;5,144;4,896
2021;12;27;5;4,99;5,025;4,854
2021;12;27;6;5,01;4,987;4,772
2021;12;27;7;5,12;5,071;4,802
2021;12;27;8;5,33;5,344;4,993
2021;12;27;9;5,65;5,626;5,228
2021;12;27;10;5,68;5,786;5,64
2021;12;27;11;5,58;5,685;5,62
2021;12;27;12;5,63;5,646;5,13
2021;12;27;13;5,8;5,724;5,523
2021;12;27;14;5,85;5,831;5,65
2021;12;27;15;5,67;5,795;5,592
2021;12;27;16;5,59;5,582;5,414
2021;12;27;17;5,52;5,507;5,151
2021;12;27;18;5,42;5,429;5,418
2021;12;27;19;5,36;5,316;5,042
2021;12;27;20;5,32;5,34;5,133
2021;12;27;21;5,33;5,273;5,145
2021;12;27;22;5,35;5,299;5,044
2021;12;27;23;5,35;5,366;5,274
2021;12;28;0;5,29;5,317;5,169
2021;12;28;1;5,23;5,232;5,239
2021;12;28;2;5,15;5,192;4,981
2021;12;28;3;5,15;5,146;4,89
2021;12;28;4;5,06;5,058;4,824
2021;12;28;5;4,97;5,012;4,771
2021;12;28;6;4,92;4,888;4,601
2021;12;28;7;4,93;4,899;4,657
2021;12;28;8;5,0;4,956;4,702
2021;12;28;9;5,15;5,072;4,821
2021;12;28;10;5,28;5,26;5,03
2021;12;28;11;5,3;5,319;5,136
2021;12;28;12;5,23;5,273;5,102
2021;12;28;13;5,15;5,167;4,987
2021;12;28;14;5,02;5,042;4,897
2021;12;28;15;4,83;4,84;4,868
2021;12;28;16;4,61;4,647;4,541
2021;12;28;17;4,49;4,467;4,434
2021;12;28;18;4,42;4,408;4,313
2021;12;28;19;4,41;4,405;4,325
2021;12;28;20;4,54;4,509;4,294
2021;12;28;21;4,71;4,67;4,478
2021;12;28;22;4,94;4,95;4,747
2021;12;28;23;5,18;5,166;4,864
2021;12;29;0;5,4;5,372;5,238
2021;12;29;1;5,53;5,538;5,504
2021;12;29;2;5,6;5,65;5,416
2021;12;29;3;5,41;5,531;5,548
2021;12;29;4;5,05;5,163;5,066
2021;12;29;5;4,71;4,742;4,599
2021;12;29;6;4,88;4,739;4,265
2021;12;29;7;5,56;5,272;4,607
2021;12;29;8;6,1;5,981;5,753
2021;12;29;9;6,14;6,23;6,253
2021;12;29;10;5,87;6,017;5,79
2021;12;29;11;5,55;5,603;5,344
2021;12;29;12;5,0;5,074;5,066
2021;12;29;13;4,31;4,406;4,609
2021;12;29;14;3,69;3,729;3,685
2021;12;29;15;3,34;3,297;3,328
2021;12;29;16;3,27;3,211;3,039
2021;12;29;17;3,27;3,224;3,242
2021;12;29;18;3,24;3,272;3,296
2021;12;29;19;3,26;3,32;3,139
2021;12;29;20;3,35;3,332;3,266
2021;12;29;21;3,5;3,464;3,346
2021;12;29;22;3,67;3,679;3,557
2021;12;29;23;3,84;3,882;3,711
2021;12;30;0;4,01;4,049;3,875
2021;12;30;1;4,06;4,123;4,107
2021;12;30;2;4,07;4,076;4,027
2021;12;30;3;4,0;4,035;4,024
2021;12;30;4;3,83;3,937;3,774
2021;12;30;5;3,65;3,715;3,637
2021;12;30;6;3,44;3,444;3,344
2021;12;30;7;3,21;3,25;3,24
2021;12;30;8;2,96;2,994;2,815
2021;12;30;9;2,88;2,882;2,805
2021;12;30;10;3,0;2,904;2,506
2021;12;30;11;3,07;3,11;3,003
2021;12;30;12;3,07;3,171;2,941
2021;12;30;13;3,02;3,111;2,877
2021;12;30;14;2,94;2,945;2,863
2021;12;30;15;2,78;2,844;2,779
2021;12;30;16;2,77;2,741;2,63
2021;12;30;17;2,79;2,739;2,608
2021;12;30;18;2,84;2,845;2,853
2021;12;30;19;2,99;2,984;2,758
2021;12;30;20;3,21;3,158;2,989
2021;12;30;21;3,4;3,439;3,321
2021;12;30;22;3,43;3,549;3,4
2021;12;30;23;3,51;3,549;3,436
2021;12;31;0;3,84;3,747;3,383
2021;12;31;1;4,41;4,276;4,037
2021;12;31;2;4,62;4,651;4,499
2021;12;31;3;4,21;4,46;4,874
2021;12;31;4;3,67;3,827;3,755
2021;12;31;5;3,44;3,39;3,173
2021;12;31;6;3,58;3,399;3,128
2021;12;31;7;3,86;3,749;3,512
2021;12;31;8;4,09;4,085;3,883
2021;12;31;9;4,32;4,325;4,102
2021;12;31;10;4,59;4,575;4,217
2021;12;31;11;4,81;4,819;4,59
2021;12;31;12;4,93;4,958;4,774
2021;12;31;13;4,9;5,005;4,833
2021;12;31;14;4,67;4,798;4,755
2021;12;31;15;4,41;4,464;4,446
2021;12;31;16;4,41;4,285;4,087
2021;12;31;17;4,57;4,47;4,284
2021;12;31;18;4,79;4,708;4,582
2021;12;31;19;4,69;4,804;4,701
2021;12;31;20;4,28;4,465;4,649
2021;12;31;21;3,99;4,056;3,84
2021;12;31;22;3,83;3,807;3,657
2021;12;31;23;3,8;3,717;3,761
2022;1;1;0;3,85;3,817;3,597
2022;1;1;1;3,98;3,955;3,939
2022;1;1;2;4,08;4,078;4,153
2022;1;1;3;4,12;4,144;4,105
2022;1;1;4;4,17;4,163;4,386
2022;1;1;5;4,24;4,235;4,019
2022;1;1;6;4,23;4,272;4,385
2022;1;1;7;4,48;4,423;4,151
2022;1;1;8;4,83;4,768;4,424
2022;1;1;9;5,06;5,081;4,994
2022;1;1;10;5,08;5,182;5,1
2022;1;1;11;4,94;5,072;4,9
2022;1;1;12;4,73;4,801;4,786
2022;1;1;13;4,55;4,567;4,453
2022;1;1;14;4,46;4,443;4,369
2022;1;1;15;4,57;4,463;4,295
2022;1;1;16;4,77;4,668;4,533
2022;1;1;17;4,97;4,952;4,893
2022;1;1;18;5,1;5,13;4,965
2022;1;1;19;5,14;5,214;5,077
2022;1;1;20;5,2;5,232;5,032
2022;1;1;21;5,29;5,261;5,034
2022;1;1;22;5,41;5,399;5,245
2022;1;1;23;5,48;5,523;5,286
2022;1;2;0;5,55;5,543;5,456
2022;1;2;1;5,57;5,565;5,454
2022;1;2;2;5,53;5,531;5,34
2022;1;2;3;5,26;5,362;5,43
2022;1;2;4;4,71;4,821;5,003
2022;1;2;5;4,22;4,278;4,364
2022;1;2;6;3,71;3,786;3,812
2022;1;2;7;3,29;3,344;3,443
2022;1;2;8;3,1;3,093;2,942
2022;1;2;9;3,01;2,966;2,901
2022;1;2;10;3,06;3,058;2,956
2022;1;2;11;3,25;3,247;2,95
2022;1;2;12;3,56;3,526;3,277
2022;1;2;13;4,02;3,89;3,623
2022;1;2;14;4,34;4,279;4,181
2022;1;2;15;4,33;4,401;4,536
2022;1;2;16;4,02;4,149;4,305
2022;1;2;17;3,56;3,694;3,83
2022;1;2;18;3,36;3,333;3,291
2022;1;2;19;3,48;3,37;3,078
2022;1;2;20;3,59;3,528;3,548
2022;1;2;21;3,45;3,58;3,678
2022;1;2;22;3,44;3,416;3,365
2022;1;2;23;3,65;3,573;3,244
2022;1;3;0;3,85;3,851;3,705
2022;1;3;1;3,95;3,986;4,029
2022;1;3;2;4,01;4,041;3,86
2022;1;3;3;3,99;4,011;4,048
2022;1;3;4;3,83;3,889;3,886
2022;1;3;5;3,75;3,72;3,778
2022;1;3;6;4,0;3,806;3,539
2022;1;3;7;4,49;4,339;4,014
2022;1;3;8;5,05;4,872;4,63
2022;1;3;9;5,5;5,432;5,21
2022;1;3;10;5,62;5,651;5,473
2022;1;3;11;5,47;5,583;5,564
2022;1;3;12;5,17;5,244;5,049
2022;1;3;13;4,72;4,77;4,871
2022;1;3;14;4,18;4,235;4,325
2022;1;3;15;3,48;3,587;3,798
2022;1;3;16;2,76;2,826;3,062
2022;1;3;17;2,23;2,234;2,291
2022;1;3;18;1,87;1,841;1,85
2022;1;3;19;1,47;1,526;1,608
2022;1;3;20;1,09;1,15;1,322
2022;1;3;21;0,93;0,936;1,014
2022;1;3;22;1,14;1,069;0,967
2022;1;3;23;1,47;1,482;1,234
2022;1;4;0;1,83;1,827;1,671
2022;1;4;1;2,21;2,203;2,082
2022;1;4;2;2,6;2,56;2,372
2022;1;4;3;3,04;2,98;2,847
2022;1;4;4;3,1;3,19;3,26
2022;1;4;5;2,83;3,01;3,35
2022;1;4;6;2,43;2,525;2,665
2022;1;4;7;1,99;2,067;2,211
2022;1;4;8;1,62;1,627;1,745
2022;1;4;9;1,32;1,31;1,384
2022;1;4;10;1,28;1,199;1,246
2022;1;4;11;1,15;1,131;1,204
2022;1;4;12;0,95;0,943;1,239
2022;1;4;13;1,2;1,082;0,874
2022;1;4;14;1,66;1,589;1,151
2022;1;4;15;1,91;1,951;1,79
2022;1;4;16;1,88;1,967;2,085
2022;1;4;17;1,7;1,848;1,797
2022;1;4;18;1,39;1,499;1,556
2022;1;4;19;1,0;1,075;1,243
2022;1;4;20;0,83;0,774;0,909
2022;1;4;21;0,98;0,881;0,802
2022;1;4;22;1,09;1,123;1,093
2022;1;4;23;1,05;1,141;1,306
2022;1;5;0;1,16;1,13;1,124
2022;1;5;1;1,42;1,355;1,244
2022;1;5;2;1,57;1,506;1,422
2022;1;5;3;1,45;1,533;1,856
2022;1;5;4;1,15;1,254;1,434
2022;1;5;5;0,89;0,888;1,058
2022;1;5;6;0,92;0,829;0,815
2022;1;5;7;1,27;1,156;0,925
2022;1;5;8;1,82;1,7;1,324
2022;1;5;9;2,39;2,354;2,065
2022;1;5;10;2,64;2,673;2,707
2022;1;5;11;2,67;2,73;2,949
2022;1;5;12;2,58;2,62;2,668
2022;1;5;13;2,36;2,408;2,58
2022;1;5;14;2,08;2,103;2,303
2022;1;5;15;1,83;1,831;1,994
2022;1;5;16;1,74;1,694;1,712
2022;1;5;17;1,88;1,749;1,689
2022;1;5;18;2,11;2,057;1,921
2022;1;5;19;2,23;2,257;2,301
2022;1;5;20;2,17;2,247;2,295
2022;1;5;21;2,04;2,081;2,178
2022;1;5;22;1,99;2,018;1,892
2022;1;5;23;1,98;1,989;1,935
2022;1;6;0;1,89;1,922;1,987
2022;1;6;1;1,77;1,822;1,999
2022;1;6;2;1,77;1,747;1,618
2022;1;6;3;2,04;1,881;1,816
2022;1;6;4;2,53;2,374;2,047
2022;1;6;5;2,95;2,863;2,866
2022;1;6;6;3,12;3,144;3,274
2022;1;6;7;3,07;3,161;3,325
2022;1;6;8;2,95;3,021;3,023
2022;1;6;9;3,0;2,9;2,915
2022;1;6;10;3,19;3,133;2,939
2022;1;6;11;3,38;3,345;3,287
2022;1;6;12;3,56;3,579;3,472
2022;1;6;13;3,59;3,65;3,629
2022;1;6;14;3,47;3,514;3,633
2022;1;6;15;3,21;3,255;3,404
2022;1;6;16;3,1;3,067;3,067
2022;1;6;17;3,11;3,049;2,943
2022;1;6;18;3,08;3,068;3,152
2022;1;6;19;3,04;3,095;3,05
2022;1;6;20;3,08;3,08;2,961
2022;1;6;21;3,21;3,219;3,005
2022;1;6;22;3,49;3,447;3,272
2022;1;6;23;3,89;3,814;3,615
2022;1;7;0;4,38;4,302;4,09
2022;1;7;1;4,87;4,789;4,835
2022;1;7;2;5,43;5,327;5,022
2022;1;7;3;6,02;5,88;5,602
