-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: RH2M
Forecast Summary:
Prediksi kelembaban udara untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 84.72 %, termasuk kategori lembab. Nilai tertinggi mencapai 85.69 % dan terendah 82.78 %, dengan standar deviasi 0.72 %. Nilai cenderung paling tinggi sekitar pukul 02:00 dan paling rendah sekitar pukul 14:00. Secara umum tren kelembaban udara meningkat menuju akhir periode. 

Model terbaik adalah XGB dengan MAPE 0.33% dan RMSE 0.363. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;RH2M;GBR;XGB;KNN;LSTM;BiLSTM
2018;10;26;12;72,81;65,203;66,037;61,694;63,364;37,516
2018;10;26;13;72,69;65,205;66,696;61,694;63,367;37,637
2018;10;26;14;72,94;65,305;66,883;61,694;63,404;37,763
2018;10;26;15;73,88;65,628;67,192;61,694;63,468;37,883
2018;10;26;16;75,81;66,039;67,662;61,694;63,549;37,979
2018;10;26;17;78,38;66,559;68,521;61,694;63,635;38,035
2018;10;26;18;81,0;66,559;68,443;61,694;63,714;38,039
2018;10;26;19;82,5;66,272;67,167;61,694;63,777;37,997
2018;10;26;20;83,5;66,129;66,946;61,694;63,824;37,92
2018;10;26;21;84,06;66,214;66,555;61,694;63,854;37,79
2018;10;26;22;84,62;66,214;66,433;61,694;63,87;37,589
2018;10;26;23;85,31;66,129;66,711;61,694;63,883;37,303
2018;10;27;0;85,69;65,685;66,002;61,776;63,902;36,807
2018;10;27;1;86,12;65,698;66,601;61,776;63,962;36,615
2018;10;27;2;86,56;65,698;66,406;61,776;64,002;36,674
2018;10;27;3;86,81;65,618;66,708;61,776;64,022;36,754
2018;10;27;4;86,94;65,586;66,557;61,776;64,019;36,83
2018;10;27;5;86,88;65,568;66,381;61,776;63,995;36,89
2018;10;27;6;86,19;65,418;66,039;61,776;63,954;36,929
2018;10;27;7;84,12;65,123;64,765;61,776;63,903;36,985
2018;10;27;8;81,94;65,123;64,585;61,776;63,843;37,074
2018;10;27;9;80,0;65,185;64,867;61,776;63,776;37,176
2018;10;27;10;78,38;65,235;65,064;61,776;63,713;37,289
2018;10;27;11;77,38;65,162;66,278;61,694;63,658;37,393
2018;10;27;12;76,94;65,215;66,77;61,694;63,622;37,509
2018;10;27;13;77,25;65,227;66,826;61,694;63,616;37,637
2018;10;27;14;77,81;65,305;66,978;61,694;63,643;37,783
2018;10;27;15;78,69;65,628;67,355;61,694;63,697;37,924
2018;10;27;16;79,44;66,039;67,835;61,694;63,767;38,049
2018;10;27;17;80,38;66,559;68,628;61,694;63,845;38,149
2018;10;27;18;81,38;66,559;68,548;61,694;63,912;38,183
2018;10;27;19;81,75;66,184;67,525;61,694;63,963;38,164
2018;10;27;20;82,06;66,04;67,449;61,694;63,99;38,076
2018;10;27;21;82,44;66,159;66,33;61,694;63,998;37,93
2018;10;27;22;82,75;66,159;66,609;61,694;63,993;37,695
2018;10;27;23;83,25;66,04;67,511;61,694;63,986;37,37
2018;10;28;0;83,69;65,516;67,337;61,776;63,99;36,897
2018;10;28;1;84,19;65,516;67,386;61,776;64,04;36,615
2018;10;28;2;84,69;65,516;67,16;61,776;64,082;36,643
2018;10;28;3;84,88;65,496;67,125;61,776;64,112;36,705
2018;10;28;4;84,88;65,494;67,023;61,776;64,125;36,775
2018;10;28;5;84,69;65,472;66,886;61,776;64,115;36,841
2018;10;28;6;83,75;65,367;66,861;61,776;64,084;36,875
2018;10;28;7;81,94;65,154;65,913;61,776;64,044;36,914
2018;10;28;8;79,88;65,135;65,771;61,776;63,994;36,971
2018;10;28;9;77,88;65,125;65,835;61,776;63,943;37,059
2018;10;28;10;75,81;65,185;66,164;61,694;63,897;37,172
2018;10;28;11;74,31;65,211;66,419;61,694;63,865;37,29
2018;10;28;12;73,81;65,215;66,751;62,06;63,851;37,404
2018;10;28;13;74,06;65,227;66,746;62,06;63,86;37,517
2018;10;28;14;74,62;65,305;66,899;62,06;63,895;37,644
2018;10;28;15;75,75;65,628;67,244;62,06;63,952;37,78
2018;10;28;16;77,69;66,039;67,763;62,06;64,027;37,899
2018;10;28;17;79,88;66,559;68,555;61,694;64,108;37,979
2018;10;28;18;81,44;66,559;68,555;61,694;64,182;37,987
2018;10;28;19;81,75;66,198;67,867;61,694;64,237;37,928
2018;10;28;20;81,69;66,054;67,645;61,694;64,271;37,812
2018;10;28;21;81,69;66,054;67,489;61,694;64,283;37,635
2018;10;28;22;81,81;66,054;67,35;61,694;64,277;37,381
2018;10;28;23;82,06;66,054;67,538;61,694;64,265;37,059
2018;10;29;0;82,56;65,516;67,196;62,141;64,26;36,615
2018;10;29;1;83,19;65,516;67,185;62,141;64,302;36,366
2018;10;29;2;83,69;65,516;67,082;62,141;64,328;36,439
2018;10;29;3;83,81;65,496;67,054;62,141;64,344;36,543
2018;10;29;4;83,69;65,494;66,968;62,141;64,346;36,644
2018;10;29;5;83,56;65,494;66,902;61,776;64,33;36,713
2018;10;29;6;82,25;65,454;66,875;61,776;64,296;36,751
2018;10;29;7;80,25;65,232;66,695;61,776;64,251;36,81
2018;10;29;8;78,25;65,189;66,624;61,776;64,201;36,907
2018;10;29;9;76,88;65,194;66,761;61,776;64,154;37,033
2018;10;29;10;75,75;65,194;66,761;61,694;64,118;37,188
2018;10;29;11;74,81;65,215;66,741;62,06;64,097;37,329
2018;10;29;12;74,5;65,258;66,758;62,06;64,09;37,435
2018;10;29;13;74,25;65,227;66,746;62,06;64,107;37,533
2018;10;29;14;74,56;65,305;66,903;62,06;64,151;37,636
2018;10;29;15;75,31;65,628;67,201;62,06;64,216;37,733
2018;10;29;16;76,44;66,039;67,632;62,06;64,294;37,82
2018;10;29;17;78,0;66,559;68,438;62,06;64,366;37,878
2018;10;29;18;79,5;66,559;68,511;62,06;64,423;37,881
2018;10;29;19;80,25;66,198;67,772;61,694;64,459;37,829
2018;10;29;20;80,69;66,054;67,737;61,694;64,472;37,711
2018;10;29;21;81,19;66,054;67,723;61,694;64,47;37,533
2018;10;29;22;81,62;66,054;67,824;61,694;64,463;37,266
2018;10;29;23;82,19;66,054;67,857;61,694;64,464;36,909
2018;10;30;0;82,88;65,516;66,543;62,141;64,483;36,442
2018;10;30;1;83,44;65,516;66,531;61,776;64,56;36,127
2018;10;30;2;83,75;65,516;66,337;61,776;64,622;36,121
2018;10;30;3;83,94;65,496;66,309;61,776;64,673;36,143
2018;10;30;4;83,75;65,494;66,224;61,776;64,706;36,175
2018;10;30;5;83,38;65,494;66,134;61,776;64,706;36,18
2018;10;30;6;82,69;65,367;66,092;61,776;64,668;36,148
2018;10;30;7;81,56;65,146;65,854;61,776;64,605;36,145
2018;10;30;8;80,25;65,124;65,714;61,776;64,531;36,188
2018;10;30;9;79,19;65,211;65,646;61,776;64,456;36,267
2018;10;30;10;77,94;65,149;65,947;61,776;64,393;36,397
2018;10;30;11;76,62;65,194;65,943;62,06;64,342;36,553
2018;10;30;12;75,62;65,215;65,953;62,06;64,314;36,705
2018;10;30;13;74,5;65,227;65,921;62,06;64,312;36,834
2018;10;30;14;73,88;65,305;66,069;62,06;64,334;36,945
2018;10;30;15;74,12;65,628;66,443;62,06;64,375;37,041
2018;10;30;16;75,12;66,039;66,919;62,06;64,431;37,122
2018;10;30;17;77,31;66,559;67,736;62,06;64,492;37,177
2018;10;30;18;79,69;66,559;67,806;62,06;64,548;37,183
2018;10;30;19;80,75;66,198;67,102;62,06;64,591;37,142
2018;10;30;20;81,62;66,054;67,022;62,06;64,621;37,069
2018;10;30;21;82,88;66,054;67,069;62,06;64,639;36,934
2018;10;30;22;83,94;66,054;67,051;62,06;64,65;36,708
2018;10;30;23;84,88;66,054;66,935;62,06;64,66;36,381
2018;10;31;0;85,88;65,516;66,374;62,141;64,678;35,893
2018;10;31;1;86,69;65,516;66,362;62,141;64,74;35,598
2018;10;31;2;87,19;65,516;66,139;62,141;64,776;35,595
2018;10;31;3;87,5;65,474;66,098;62,141;64,794;35,633
2018;10;31;4;87,62;65,472;66,019;62,141;64,786;35,691
2018;10;31;5;87,38;65,472;65,854;62,141;64,758;35,749
2018;10;31;6;86,31;65,43;65,64;62,141;64,718;35,776
2018;10;31;7;84,31;65,186;65,51;62,141;64,676;35,822
2018;10;31;8;81,62;65,167;65,243;62,141;64,629;35,887
2018;10;31;9;79,06;65,193;65,28;62,141;64,577;35,973
2018;10;31;10;77,12;65,211;65,478;61,31;64,526;36,1
2018;10;31;11;75,56;65,194;65,784;61,489;64,49;36,257
2018;10;31;12;74,44;65,258;65,805;62,131;64,476;36,404
2018;10;31;13;73,94;65,227;65,801;62,131;64,493;36,557
2018;10;31;14;74,19;65,305;66,076;62,131;64,539;36,709
2018;10;31;15;75,12;65,628;66,443;62,131;64,605;36,862
2018;10;31;16;76,75;66,039;66,919;62,051;64,681;37,017
2018;10;31;17;78,94;66,559;67,694;62,06;64,756;37,135
2018;10;31;18;80,69;66,559;67,705;62,06;64,817;37,186
2018;10;31;19;81,5;66,198;66,902;62,06;64,854;37,157
2018;10;31;20;82,12;66,054;66,854;62,06;64,868;37,061
2018;10;31;21;82,81;66,054;66,925;62,06;64,866;36,887
2018;10;31;22;83,5;66,054;66,916;62,06;64,857;36,63
2018;10;31;23;84,38;66,054;66,916;62,06;64,852;36,284
2018;11;1;0;85,44;65,516;67,15;61,99;64,859;35,836
2018;11;1;1;86,56;65,516;67,138;61,99;64,798;35,421
2018;11;1;2;87,44;65,516;66,959;61,99;64,576;35,543
2018;11;1;3;88,25;65,496;66,931;61,99;64,254;35,641
2018;11;1;4;88,94;65,509;66,845;61,704;63,871;35,744
2018;11;1;5;89,56;65,509;66,786;61,704;63,46;35,829
2018;11;1;6;89,19;65,468;66,878;61,704;63,046;35,852
2018;11;1;7;87,94;65,232;66,695;61,704;62,648;35,882
2018;11;1;8;85,56;65,189;66,671;61,704;62,276;35,928
2018;11;1;9;82,44;65,194;66,782;61,704;61,937;35,991
2018;11;1;10;79,62;65,194;66,765;61,704;61,639;36,092
2018;11;1;11;77,81;65,215;66,732;61,99;61,382;36,179
2018;11;1;12;76,38;65,258;66,751;62,929;61,167;36,26
2018;11;1;13;75,38;65,227;66,63;62,929;60,993;36,357
2018;11;1;14;75,31;65,305;66,89;62,929;60,86;36,465
2018;11;1;15;75,88;65,628;67,197;62,929;60,762;36,556
2018;11;1;16;77,94;66,039;67,621;62,929;60,69;36,637
2018;11;1;17;80,62;66,559;68,502;62,643;60,631;36,694
2018;11;1;18;82,75;66,559;68,502;61,704;60,557;36,704
2018;11;1;19;83,19;66,198;67,883;61,704;60,448;36,665
2018;11;1;20;82,94;66,054;67,812;61,704;60,333;36,591
2018;11;1;21;82,81;66,054;67,814;61,704;60,212;36,456
2018;11;1;22;83,12;66,171;67,64;61,704;60,093;36,248
2018;11;1;23;83,56;66,153;67,698;61,704;59,981;35,936
2018;11;2;0;83,94;65,698;66,658;61,704;59,892;35,404
2018;11;2;1;84,25;65,698;66,676;61,704;60,021;35,305
2018;11;2;2;84,25;65,698;66,193;61,704;60,158;35,453
2018;11;2;3;84,12;65,678;66,165;61,704;60,291;35,596
2018;11;2;4;83,75;65,677;66,089;61,704;60,385;35,708
2018;11;2;5;83,5;65,677;66,022;61,704;60,385;35,787
2018;11;2;6;82,19;65,572;65,814;61,704;60,358;35,844
2018;11;2;7;80,25;65,083;65,348;61,704;60,308;35,94
2018;11;2;8;77,69;65,083;65,25;61,704;60,235;36,082
2018;11;2;9;75,75;65,09;65,291;61,704;60,142;36,257
2018;11;2;10;74,5;65,136;65,582;61,99;60,044;36,443
2018;11;2;11;73,56;65,136;65,671;61,99;59,953;36,608
2018;11;2;12;73,38;65,221;66,345;62,929;59,884;36,756
2018;11;2;13;73,69;65,227;66,617;62,929;59,834;36,902
2018;11;2;14;74,38;65,305;66,769;62,929;59,791;37,043
2018;11;2;15;75,5;65,628;67,197;62,929;59,776;37,196
2018;11;2;16;76,94;66,039;67,573;62,929;59,784;37,358
2018;11;2;17;78,5;66,647;68,091;62,553;59,807;37,517
2018;11;2;18;80,94;66,647;67,598;61,704;59,831;37,63
2018;11;2;19;82,19;66,286;67,038;61,704;59,846;37,678
2018;11;2;20;83,19;66,174;66,864;61,704;59,847;37,658
2018;11;2;21;83,88;66,174;66,833;61,704;59,835;37,566
2018;11;2;22;84,56;66,174;66,824;62,643;59,815;37,403
2018;11;2;23;85,5;66,174;66,85;62,643;59,798;37,074
2018;11;3;0;86,56;65,698;66,317;61,99;59,798;36,86
2018;11;3;1;87,56;65,698;66,282;61,99;60,002;36,393
2018;11;3;2;88,31;65,698;66,213;61,99;60,137;36,495
2018;11;3;3;88,75;65,678;66,16;61,99;60,205;36,619
2018;11;3;4;89,0;65,677;66,182;61,704;60,257;36,734
2018;11;3;5;89,25;65,643;66,392;61,704;60,289;36,808
2018;11;3;6;88,31;65,572;66,312;61,704;60,3;36,83
2018;11;3;7;86,31;65,065;65,397;61,704;60,289;36,852
2018;11;3;8;83,25;65,051;65,34;61,704;60,255;36,888
2018;11;3;9;81,12;65,045;65,473;61,704;60,207;36,962
2018;11;3;10;79,94;65,153;65,778;61,704;60,155;37,076
2018;11;3;11;79,19;65,221;66,135;61,99;60,106;37,244
2018;11;3;12;78,62;65,149;66,525;61,99;60,071;37,458
2018;11;3;13;78,38;65,227;66,608;62,929;60,059;37,705
2018;11;3;14;78,5;65,305;66,883;62,929;60,072;37,973
2018;11;3;15;79,06;65,628;67,197;62,929;60,107;38,228
2018;11;3;16;80,31;66,039;67,685;62,553;60,155;38,397
2018;11;3;17;82,62;66,559;68,544;61,704;60,208;38,488
2018;11;3;18;84,69;66,559;68,605;61,704;60,228;38,523
2018;11;3;19;85,56;66,198;67,853;61,704;60,212;38,51
2018;11;3;20;86,06;66,054;67,593;61,704;60,174;38,442
2018;11;3;21;86,56;66,04;67,581;61,704;60,118;38,282
2018;11;3;22;87,0;66,04;67,601;61,704;60,05;37,986
2018;11;3;23;87,44;66,054;67,829;61,704;59,986;37,531
2018;11;4;0;88,25;65,516;67,298;61,801;59,937;36,947
2018;11;4;1;88,94;65,516;67,287;61,801;60,109;36,672
2018;11;4;2;89,5;65,516;67,105;61,801;60,278;36,655
2018;11;4;3;89,69;65,496;67,109;61,801;60,359;36,67
2018;11;4;4;89,31;65,494;66,994;61,801;60,409;36,685
2018;11;4;5;88,75;65,472;66,822;61,704;60,439;36,71
2018;11;4;6;87,56;65,51;66,51;61,704;60,445;36,665
2018;11;4;7;85,75;65,083;65,828;61,704;60,427;36,67
2018;11;4;8;83,75;65,083;65,497;61,704;60,389;36,757
2018;11;4;9;81,94;65,109;65,606;61,704;60,339;36,904
2018;11;4;10;80,62;65,136;65,937;61,704;60,29;37,091
2018;11;4;11;79,69;65,136;65,948;61,99;60,254;37,283
2018;11;4;12;79,0;65,185;66,269;61,99;60,24;37,468
2018;11;4;13;78,75;65,254;66,464;62,929;60,257;37,629
2018;11;4;14;78,88;65,261;66,869;62,929;60,306;37,741
2018;11;4;15;79,56;65,628;67,185;62,929;60,377;37,808
2018;11;4;16;81,12;66,039;67,685;62,929;60,456;37,83
2018;11;4;17;83,38;66,559;68,544;62,553;60,53;37,814
2018;11;4;18;85,56;66,559;68,593;61,704;60,564;37,793
2018;11;4;19;86,44;66,198;67,932;61,704;60,566;37,76
2018;11;4;20;87,0;66,054;67,884;61,704;60,538;37,665
2018;11;4;21;87,44;66,054;67,766;61,704;60,487;37,515
2018;11;4;22;87,88;66,054;67,836;61,704;60,42;37,282
2018;11;4;23;88,06;66,054;67,836;61,704;60,358;36,935
2018;11;5;0;88,19;65,494;67,333;61,801;60,318;36,517
2018;11;5;1;88,38;65,494;67,321;61,801;60,49;36,129
2018;11;5;2;88,44;65,494;67,095;61,704;60,656;36,263
2018;11;5;3;88,5;65,474;67,067;61,704;60,721;36,402
2018;11;5;4;88,19;65,472;66,889;61,704;60,761;36,521
2018;11;5;5;87,81;65,534;66,643;61,704;60,781;36,614
2018;11;5;6;86,88;65,51;66,643;61,704;60,781;36,696
2018;11;5;7;84,94;65,195;66,343;61,704;60,765;36,789
2018;11;5;8;82,31;65,195;66,352;61,704;60,732;36,922
2018;11;5;9;80,0;65,221;66,463;61,704;60,689;37,103
2018;11;5;10;78,56;65,207;66,48;61,704;60,643;37,296
2018;11;5;11;77,56;65,149;66,627;61,99;60,604;37,481
2018;11;5;12;77,06;65,194;66,746;62,929;60,58;37,658
2018;11;5;13;77,12;65,227;66,739;62,929;60,577;37,837
2018;11;5;14;77,94;65,305;66,903;62,929;60,599;37,977
2018;11;5;15;79,5;65,628;67,323;62,553;60,64;38,077
2018;11;5;16;81,38;66,039;67,835;61,704;60,696;38,159
2018;11;5;17;83,62;66,559;68,616;61,704;60,756;38,22
2018;11;5;18;85,12;66,559;68,628;61,704;60,805;38,235
2018;11;5;19;85,5;66,198;67,955;61,704;60,802;38,203
2018;11;5;20;85,56;66,054;67,907;61,704;60,77;38,12
2018;11;5;21;85,56;66,054;67,94;61,704;60,717;37,968
2018;11;5;22;85,5;66,054;67,931;61,704;60,646;37,732
2018;11;5;23;85,44;66,054;67,931;61,704;60,574;37,4
2018;11;6;0;85,62;65,516;67,36;61,801;60,514;36,944
2018;11;6;1;85,44;65,516;67,348;61,801;60,663;36,744
2018;11;6;2;85,31;65,516;67,153;61,801;60,806;36,762
2018;11;6;3;85,06;65,496;67,125;61,801;60,907;36,799
2018;11;6;4;85,19;65,494;67,046;61,704;60,944;36,829
2018;11;6;5;85,56;65,494;66,98;61,704;60,961;36,85
2018;11;6;6;85,44;65,454;66,954;61,704;60,957;36,852
2018;11;6;7;85,12;65,232;66,727;61,704;60,93;36,862
2018;11;6;8;85,19;65,232;66,761;61,704;60,877;36,905
2018;11;6;9;84,69;65,258;66,872;61,704;60,812;36,983
2018;11;6;10;83,62;65,258;66,834;61,704;60,747;37,074
2018;11;6;11;82,19;65,258;66,802;61,704;60,699;37,164
2018;11;6;12;80,94;65,258;66,805;61,704;60,677;37,26
2018;11;6;13;80,31;65,227;66,794;61,704;60,684;37,371
2018;11;6;14;80,38;65,305;66,946;61,704;60,717;37,521
2018;11;6;15;81,12;65,628;67,366;61,704;60,768;37,685
2018;11;6;16;82,0;66,039;67,847;61,704;60,828;37,835
2018;11;6;17;83,12;66,559;68,555;61,704;60,888;37,949
2018;11;6;18;84,25;66,559;68,571;61,704;60,94;37,988
2018;11;6;19;84,62;66,198;67,803;61,704;60,971;37,941
2018;11;6;20;85,12;66,054;67,724;61,704;60,98;37,839
2018;11;6;21;85,5;66,054;67,641;61,704;60,966;37,658
2018;11;6;22;85,5;66,054;67,632;61,704;60,938;37,383
2018;11;6;23;85,25;66,054;67,748;61,704;60,898;36,997
2018;11;7;0;85,06;65,516;67,322;61,704;60,866;36,523
2018;11;7;1;84,88;65,516;67,307;61,704;60,967;36,325
2018;11;7;2;84,56;65,516;67,082;61,801;61,036;36,395
2018;11;7;3;84,25;65,496;67,054;61,704;61,092;36,478
2018;11;7;4;84,25;65,494;66,968;61,704;61,122;36,542
2018;11;7;5;84,44;65,494;66,902;61,704;61,128;36,587
2018;11;7;6;83,56;65,454;66,922;61,704;61,111;36,605
2018;11;7;7;82,19;65,232;66,657;61,704;61,077;36,644
2018;11;7;8;80,56;65,232;66,691;61,704;61,032;36,725
2018;11;7;9;79,25;65,258;66,791;61,704;60,977;36,844
2018;11;7;10;77,94;65,258;66,748;61,704;60,922;36,992
2018;11;7;11;77,19;65,258;66,744;61,704;60,87;37,158
2018;11;7;12;76,94;65,258;66,758;61,704;60,832;37,339
2018;11;7;13;77,0;65,227;66,746;61,704;60,817;37,523
2018;11;7;14;77,38;65,305;66,903;61,704;60,83;37,705
2018;11;7;15;78,06;65,628;67,201;61,704;60,871;37,864
2018;11;7;16;78,94;66,039;67,621;61,704;60,93;37,979
2018;11;7;17;80,25;66,559;68,406;61,704;60,993;38,032
2018;11;7;18;81,44;66,559;68,406;61,704;61,041;38,013
2018;11;7;19;81,94;66,198;67,713;61,704;61,067;37,937
2018;11;7;20;82,19;66,054;67,665;61,704;61,068;37,818
2018;11;7;21;82,62;66,054;67,72;61,704;61,049;37,642
2018;11;7;22;82,94;66,054;67,78;61,704;61,025;37,387
2018;11;7;23;83,31;66,054;67,78;61,704;61,014;37,042
2018;11;8;0;83,69;65,516;67,319;61,801;61,023;36,619
2018;11;8;1;84,06;65,516;67,185;61,801;61,117;36,409
2018;11;8;2;84,19;65,516;66,959;61,801;61,198;36,431
2018;11;8;3;84,25;65,496;66,931;61,801;61,257;36,46
2018;11;8;4;84,19;65,494;66,845;61,704;61,288;36,492
2018;11;8;5;84,0;65,494;66,779;61,704;61,292;36,522
2018;11;8;6;82,88;65,454;66,753;61,704;61,274;36,545
2018;11;8;7;81,06;65,232;66,487;61,704;61,24;36,579
2018;11;8;8;79,44;65,232;66,521;61,704;61,19;36,617
2018;11;8;9;78,38;65,258;66,621;61,704;61,13;36,679
2018;11;8;10;77,81;65,258;66,621;61,704;61,071;36,757
2018;11;8;11;77,75;65,258;66,621;61,704;61,024;36,864
2018;11;8;12;78,0;65,258;66,635;61,704;61,0;36,978
2018;11;8;13;78,56;65,227;66,623;62,553;61,002;37,08
2018;11;8;14;79,56;65,305;66,787;62,553;61,028;37,17
2018;11;8;15;80,69;65,628;67,078;62,553;61,074;37,246
2018;11;8;16;81,94;66,039;67,47;61,704;61,127;37,31
2018;11;8;17;83,56;66,559;68,345;61,704;61,176;37,365
2018;11;8;18;85,06;66,559;68,381;61,704;61,214;37,385
2018;11;8;19;85,94;66,198;67,651;61,704;61,233;37,36
2018;11;8;20;86,62;66,054;67,607;61,704;61,233;37,3
2018;11;8;21;87,38;66,054;67,653;61,704;61,221;37,176
2018;11;8;22;88,12;66,054;67,645;61,704;61,203;36,935
2018;11;8;23;88,75;66,054;67,645;61,704;61,192;36,56
2018;11;9;0;89,31;65,494;67,232;61,801;61,2;36,071
2018;11;9;1;89,88;65,494;67,121;61,801;61,296;35,721
2018;11;9;2;90,31;65,556;66,671;61,801;61,38;35,8
2018;11;9;3;90,5;65,588;66,551;61,801;61,45;35,895
2018;11;9;4;90,44;65,586;66,501;61,801;61,499;35,967
2018;11;9;5;90,38;65,615;66,405;61,704;61,522;36,011
2018;11;9;6;89,56;65,43;66,42;61,704;61,516;36,01
2018;11;9;7;87,88;65,146;66,497;61,704;61,484;36,01
2018;11;9;8;86,38;65,168;66,5;61,704;61,431;36,048
2018;11;9;9;84,88;65,215;66,58;61,704;61,367;36,114
2018;11;9;10;83,62;65,258;66,58;61,704;61,303;36,208
2018;11;9;11;82,31;65,258;66,58;61,704;61,253;36,314
2018;11;9;12;81,56;65,258;66,601;61,704;61,222;36,424
2018;11;9;13;81,56;65,227;66,59;62,553;61,219;36,533
2018;11;9;14;81,75;65,305;66,742;62,553;61,241;36,633
2018;11;9;15;82,44;65,628;67,032;62,553;61,277;36,734
2018;11;9;16;83,94;66,039;67,47;61,704;61,32;36,849
2018;11;9;17;86,12;66,559;68,276;61,704;61,361;36,96
2018;11;9;18;88,06;66,559;68,381;61,704;61,396;37,019
2018;11;9;19;88,75;66,198;67,641;61,704;61,416;36,988
2018;11;9;20;89,12;66,054;67,724;61,704;61,424;36,878
2018;11;9;21;89,44;66,054;67,757;61,704;61,423;36,67
2018;11;9;22;89,69;66,054;67,748;61,704;61,418;36,347
2018;11;9;23;90,0;66,054;67,617;61,704;61,417;35,9
2018;11;10;0;90,38;65,516;67,196;61,801;61,427;35,448
2018;11;10;1;90,75;65,516;67,185;61,801;61,519;34,964
2018;11;10;2;91,0;65,516;66,959;61,801;61,592;35,05
2018;11;10;3;91,0;65,496;66,931;61,801;61,646;35,155
2018;11;10;4;90,94;65,494;66,845;61,801;61,673;35,249
2018;11;10;5;91,0;65,494;66,779;61,704;61,671;35,326
2018;11;10;6;90,31;65,41;66,753;61,704;61,64;35,39
2018;11;10;7;89,44;65,189;66,525;61,704;61,589;35,478
2018;11;10;8;88,12;65,189;66,491;61,704;61,523;35,592
2018;11;10;9;86,94;65,215;66,565;61,704;61,452;35,731
2018;11;10;10;85,81;65,215;66,625;61,704;61,388;35,877
2018;11;10;11;84,88;65,258;66,621;61,704;61,344;36,044
2018;11;10;12;84,12;65,258;66,758;61,704;61,327;36,221
2018;11;10;13;83,94;65,227;66,746;61,704;61,343;36,405
2018;11;10;14;84,62;65,305;66,899;61,704;61,389;36,571
2018;11;10;15;85,5;65,628;67,212;61,704;61,456;36,721
2018;11;10;16;86,31;66,039;67,663;61,704;61,533;36,844
2018;11;10;17;87,19;66,559;68,502;61,704;61,604;36,92
2018;11;10;18;87,62;66,559;68,548;61,704;61,661;36,933
2018;11;10;19;87,56;66,198;67,898;61,704;61,692;36,862
2018;11;10;20;87,5;66,054;67,85;61,704;61,699;36,734
2018;11;10;21;87,88;66,054;67,804;61,704;61,687;36,535
2018;11;10;22;88,31;66,054;67,82;61,704;61,664;36,222
2018;11;10;23;88,56;66,054;67,82;61,704;61,642;35,782
2018;11;11;0;88,75;65,516;67,313;61,801;61,635;35,285
2018;11;11;1;88,69;65,516;67,299;61,801;61,705;34,804
2018;11;11;2;88,69;65,516;67,082;61,801;61,766;34,892
2018;11;11;3;88,88;65,496;67,054;61,801;61,809;35,016
2018;11;11;4;89,25;65,494;66,971;61,801;61,828;35,159
2018;11;11;5;89,75;65,494;66,936;61,704;61,823;35,312
2018;11;11;6;90,06;65,41;66,899;61,704;61,795;35,465
2018;11;11;7;90,06;65,168;66,672;61,704;61,75;35,622
2018;11;11;8;90,0;65,146;66,604;61,704;61,69;35,784
2018;11;11;9;89,69;65,149;66,587;61,704;61,623;35,938
2018;11;11;10;89,38;65,172;66,682;61,704;61,556;36,071
2018;11;11;11;89,0;65,194;66,656;61,704;61,5;36,195
2018;11;11;12;88,69;65,215;66,677;61,704;61,458;36,31
2018;11;11;13;88,5;65,227;66,666;61,704;61,44;36,438
2018;11;11;14;88,62;65,305;66,825;61,704;61,445;36,57
2018;11;11;15;89,0;65,628;67,115;61,704;61,468;36,677
2018;11;11;16;89,38;66,039;67,508;61,704;61,501;36,754
2018;11;11;17;89,81;66,559;68,381;61,704;61,534;36,801
2018;11;11;18;90,0;66,559;68,381;61,704;61,562;36,825
2018;11;11;19;89,94;66,198;67,641;61,704;61,579;36,793
2018;11;11;20;90,06;66,054;67,593;61,704;61,588;36,71
2018;11;11;21;90,38;66,054;67,562;61,704;61,586;36,549
2018;11;11;22;90,69;66,054;67,553;61,704;61,58;36,305
2018;11;11;23;90,94;66,054;67,631;61,704;61,575;35,958
2018;11;12;0;91,0;65,516;67,196;61,801;61,583;35,534
2018;11;12;1;91,12;65,516;67,185;61,801;61,662;35,141
2018;11;12;2;91,25;65,516;66,959;61,801;61,728;35,273
2018;11;12;3;91,44;65,496;66,938;61,704;61,781;35,436
2018;11;12;4;91,38;65,494;66,968;61,704;61,815;35,605
2018;11;12;5;91,31;65,494;66,902;61,704;61,827;35,78
2018;11;12;6;90,5;65,41;66,867;61,704;61,819;35,944
2018;11;12;7;88,88;65,168;66,605;61,704;61,797;36,103
2018;11;12;8;87,38;65,146;66,593;61,704;61,765;36,266
2018;11;12;9;85,81;65,221;66,301;61,704;61,727;36,417
2018;11;12;10;84,19;65,185;66,077;61,704;61,69;36,547
2018;11;12;11;82,81;65,136;65,801;61,704;61,666;36,648
2018;11;12;12;82,06;65,136;65,834;61,704;61,663;36,753
2018;11;12;13;81,88;65,169;65,823;61,704;61,686;36,871
2018;11;12;14;81,88;65,248;65,811;61,704;61,736;36,986
2018;11;12;15;82,19;65,571;66,178;61,704;61,805;37,096
2018;11;12;16;83,38;65,982;66,616;61,704;61,89;37,2
