-BEGIN HEADER-
Dataset: NASA_Sukabumi_Hourly.csv
Variabel: RH2M
Forecast Summary:
Ringkasan prediksi kelembaban udara (RH2M) untuk periode 01-01-2023 hingga 08-01-2023:

▸ Statistik: rata-rata 87.50 % (sangat lembab), tertinggi 90.21 %, terendah 83.49 %, standar deviasi 2.36 %. Rentang nilai harian mencapai 6.72 %.

▸ Pola harian: puncak sekitar pukul 02:00, lembah sekitar pukul 13:00. Tren meningkat menuju akhir periode.

▸ Analisis: Kelembaban tinggi perlu diperhatikan karena berpotensi mempercepat korosi pada komponen turbin. Pemantauan berkala tetap disarankan untuk mengantisipasi perubahan kondisi atmosfer yang dapat mempengaruhi kinerja sistem.

▸ Performa model: XGB — MAE **0.408** %, RMSE **0.569** %, sMAPE **0.49%**, R² **0.993** (sangat baik). Model mampu menjelaskan variasi data dengan kemampuan sangat baik. Akurasi keseluruhan tergolong **tinggi**.

-END HEADER-

YEAR;MO;DY;HR;RH2M;GBR;XGB;KNN;LSTM;BiLSTM
2013;1;17;17;88,56;88,207;88,464;88,603;87,327;88,206
2013;1;17;18;90,0;89,983;90,165;90,239;88,959;89,076
2013;1;17;19;90,38;90,566;90,557;90,924;90,286;90,106
2013;1;17;20;90,69;90,643;90,706;89,128;91,006;90,815
2013;1;17;21;90,94;90,884;90,666;89,195;91,24;90,953
2013;1;17;22;91,12;90,992;91,073;89,166;91,339;90,847
2013;1;17;23;91,31;91,062;91,116;89,521;91,436;90,67
2013;1;18;0;91,5;91,294;91,351;89,835;91,452;90,574
2013;1;18;1;91,81;91,447;91,594;90,259;91,604;90,961
2013;1;18;2;92,25;91,746;91,823;90,611;91,756;91,361
2013;1;18;3;92,69;92,304;92,296;90,576;91,954;91,862
2013;1;18;4;92,94;92,596;92,778;92,164;92,15;92,099
2013;1;18;5;93,0;92,649;92,824;92,21;92,287;91,949
2013;1;18;6;92,81;92,297;92,118;91,801;92,131;91,387
2013;1;18;7;92,06;90,781;91,63;90,72;91,294;90,611
2013;1;18;8;91,62;89,787;91,042;89,485;89,725;89,328
2013;1;18;9;91,25;89,774;90,731;88,409;88,308;88,008
2013;1;18;10;90,25;89,459;90,163;87,585;88,104;87,834
2013;1;18;11;89,31;88,906;89,317;87,191;88,584;88,3
2013;1;18;12;88,25;88,203;88,41;86,409;88,363;88,448
2013;1;18;13;87,19;87,278;87,663;85,866;87,629;88,208
2013;1;18;14;86,5;86,406;87,425;85,99;87,199;88,104
2013;1;18;15;86,5;86,153;87,489;86,467;87,267;88,315
2013;1;18;16;87,19;86,355;87,669;87,689;87,766;89,046
2013;1;18;17;89,69;88,671;89,273;89,381;88,547;89,222
2013;1;18;18;91,88;90,711;91,282;90,743;89,525;89,688
2013;1;18;19;92,38;91,793;92,126;91,504;90,837;90,553
2013;1;18;20;92,88;92,463;92,751;91,803;92,079;91,509
2013;1;18;21;93,31;92,854;93,105;92,11;92,777;91,953
2013;1;18;22;93,25;93,188;93,336;92,171;93,126;92,08
2013;1;18;23;93,19;93,297;93,327;91,954;93,351;92,168
2013;1;19;0;93,12;93,02;93,234;92,405;93,335;92,197
2013;1;19;1;93,56;93,129;93,246;92,631;93,323;92,605
2013;1;19;2;93,69;93,387;93,522;92,695;93,294;92,998
2013;1;19;3;93,44;93,511;93,702;92,626;93,388;93,414
2013;1;19;4;93,19;93,299;93,483;92,535;93,405;93,411
2013;1;19;5;93,38;93,175;93,242;92,36;93,055;92,747
2013;1;19;6;92,69;92,61;92,433;91,719;92,307;91,739
2013;1;19;7;91,06;90,553;91,276;90,522;91,278;90,782
2013;1;19;8;89,94;88,926;89,531;89,421;89,569;89,185
2013;1;19;9;88,62;87,792;88,388;88,282;87,287;87,136
2013;1;19;10;87,38;87,064;87,084;87,027;85,938;86,11
2013;1;19;11;86,69;85,918;86,219;85,949;85,639;85,827
2013;1;19;12;86,44;85,322;85,896;85,266;85,549;85,66
2013;1;19;13;87,12;85,645;86,689;84,784;85,709;85,919
2013;1;19;14;88,12;86,497;87,798;85,547;86,586;86,937
2013;1;19;15;89,0;87,468;88,734;86,63;88,34;88,817
2013;1;19;16;90,12;88,463;89,67;87,96;90,147;90,05
2013;1;19;17;91,62;90,693;90,8;90,149;91,222;90,742
2013;1;19;18;92,69;92,087;92,124;91,241;91,799;91,336
2013;1;19;19;93,06;92,592;92,832;91,913;92,264;91,911
2013;1;19;20;93,19;92,96;93,216;92,321;92,69;92,344
2013;1;19;21;93,25;93,181;93,335;92,485;93,031;92,497
2013;1;19;22;93,19;93,297;93,306;92,455;93,256;92,429
2013;1;19;23;93,19;93,297;93,305;92,354;93,341;92,239
2013;1;20;0;93,0;93,188;93,243;92,571;93,242;92,099
2013;1;20;1;92,69;92,967;92,993;92,597;93,233;92,429
2013;1;20;2;92,38;92,814;92,648;92,544;93,136;92,673
2013;1;20;3;92,06;92,434;92,353;92,47;92,903;92,781
2013;1;20;4;91,75;92,06;92,031;92,429;92,441;92,464
2013;1;20;5;91,75;91,653;91,619;92,193;91,759;91,695
2013;1;20;6;91,19;91,021;90,983;91,508;90,897;90,666
2013;1;20;7;90,12;89,338;89,45;90,187;89,837;89,717
2013;1;20;8;88,44;87,648;88,069;88,934;88,353;87,7
2013;1;20;9;86,25;86,128;86,271;87,53;86,602;86,411
2013;1;20;10;83,75;84,007;84,132;85,856;84,917;85,334
2013;1;20;11;81,81;82,144;82,393;84,087;83,203;83,905
2013;1;20;12;80,81;80,881;80,667;82,837;81,441;82,231
2013;1;20;13;80,25;80,979;80,419;81,882;80,467;81,093
2013;1;20;14;80,19;80,728;80,649;81,783;80,899;81,152
2013;1;20;15;81,0;81,957;81,678;82,25;82,115;82,114
2013;1;20;16;83,0;83,751;83,623;84,57;83,555;83,564
2013;1;20;17;86,75;86,297;86,578;87,139;85,237;85,595
2013;1;20;18;90,19;89,088;89,407;89,335;87,189;87,665
2013;1;20;19;91,31;90,418;90,932;90,538;89,296;89,175
2013;1;20;20;92,12;91,469;91,958;91,505;91,081;90,67
2013;1;20;21;92,56;92,05;92,371;92,009;92,117;91,45
2013;1;20;22;92,81;92,599;92,709;92,003;92,622;91,682
2013;1;20;23;93,12;92,861;92,97;92,21;92,885;91,786
2013;1;21;0;93,38;93,188;93,275;92,336;92,946;91,838
2013;1;21;1;93,5;93,362;93,411;92,588;93,115;92,392
2013;1;21;2;93,44;93,387;93,517;92,676;93,301;92,902
2013;1;21;3;93,31;93,351;93,366;92,701;93,416;93,3
2013;1;21;4;93,25;93,273;93,345;92,533;93,28;93,193
2013;1;21;5;93,12;93,085;93,131;92,283;92,849;92,56
2013;1;21;6;92,19;92,282;92,076;91,46;92,126;91,609
2013;1;21;7;90,31;90,066;90,33;90,203;90,828;90,555
2013;1;21;8;88,56;87,995;88,195;88,805;88,443;87,647
2013;1;21;9;86,19;86,055;86,218;86,645;85,47;85,281
2013;1;21;10;83,69;83,884;84,06;84,574;83,516;83,88
2013;1;21;11;81,94;82,084;82,312;82,584;82,321;82,982
2013;1;21;12;80,88;80,883;80,9;81,362;81,076;82,01
2013;1;21;13;80,44;80,979;80,439;81,14;80,416;81,528
2013;1;21;14;80,81;80,87;80,738;81,326;80,903;81,923
2013;1;21;15;81,94;82,543;82,273;81,987;82,395;83,117
2013;1;21;16;84,19;84,165;83,853;83,705;84,462;85,016
2013;1;21;17;88,0;87,276;87,536;87,172;86,553;87,522
2013;1;21;18;90,69;89,533;90,046;89,721;88,445;88,883
2013;1;21;19;91,25;90,823;91,108;90,9;90,151;90,28
2013;1;21;20;91,88;91,544;91,909;91,664;91,377;91,424
2013;1;21;21;92,25;91,908;92,02;91,981;91,987;91,812
2013;1;21;22;92,69;92,388;92,523;92,089;92,314;91,829
2013;1;21;23;93,25;92,814;92,954;92,106;92,586;91,837
2013;1;22;0;93,56;93,188;93,349;92,32;92,787;91,893
2013;1;22;1;93,62;93,387;93,574;92,476;93,152;92,517
2013;1;22;2;93,75;93,633;93,598;92,649;93,483;93,047
2013;1;22;3;93,94;93,665;93,763;92,595;93,641;93,408
2013;1;22;4;93,88;93,635;93,835;92,534;93,553;93,332
2013;1;22;5;93,94;93,618;93,714;92,289;93,264;92,797
2013;1;22;6;92,56;92,809;92,838;91,498;92,663;91,871
2013;1;22;7;90,5;90,47;90,715;90,211;91,346;90,746
2013;1;22;8;88,44;88,091;88,025;88,477;88,554;87,918
2013;1;22;9;86,19;85,971;85,958;86,446;85,13;85,102
2013;1;22;10;84,12;83,915;84,134;84,585;83,052;83,503
2013;1;22;11;83,19;82,66;82,838;82,806;82,259;82,75
2013;1;22;12;82,62;82,347;82,497;81,982;81,851;82,467
2013;1;22;13;82,5;82,38;83,178;81,715;82,095;82,921
2013;1;22;14;83,06;82,966;83,213;82,027;83,017;84,048
2013;1;22;15;84,44;83,902;84,338;83,12;84,418;85,5
2013;1;22;16;86,62;85,484;86,151;85,275;86,256;87,451
2013;1;22;17;89,75;88,584;89,207;88,344;88,217;88,904
2013;1;22;18;92,06;90,852;91,459;90,508;89,884;89,975
2013;1;22;19;92,56;91,926;92,343;91,467;91,209;91,204
2013;1;22;20;92,62;92,463;92,835;91,895;92,196;92,216
2013;1;22;21;92,31;92,592;92,587;92,009;92,735;92,597
2013;1;22;22;92,06;92,388;92,32;92,066;92,889;92,492
2013;1;22;23;91,94;92,251;92,077;92,039;92,775;92,184
2013;1;23;0;91,69;92,01;91,928;92,073;92,455;91,86
2013;1;23;1;91,62;91,915;91,754;92,079;92,284;92,015
2013;1;23;2;91,69;91,899;91,702;92,175;92,113;92,087
2013;1;23;3;91,69;91,864;91,743;92,14;91,957;92,176
2013;1;23;4;91,62;91,762;91,625;92,043;91,747;91,958
2013;1;23;5;91,81;91,638;91,573;91,886;91,385;91,298
2013;1;23;6;90,81;90,991;90,886;91,276;90,766;90,354
2013;1;23;7;88,5;88,739;88,613;89,735;89,638;89,254
2013;1;23;8;86,25;85,852;85,94;87,719;87,302;86,556
2013;1;23;9;84,19;83,434;83,935;85,001;83,902;83,909
2013;1;23;10;82,5;81,886;82,293;82,28;81,415;81,845
2013;1;23;11;81,44;80,957;81,131;81,057;80,653;80,743
2013;1;23;12;81,06;80,944;80,662;80,826;80,663;80,376
2013;1;23;13;81,0;81,084;81,211;80,608;80,909;80,716
2013;1;23;14;81,38;81,676;81,659;80,937;81,714;81,789
2013;1;23;15;82,44;82,847;83,221;81,819;83,094;83,369
2013;1;23;16;85,06;84,312;84,356;84,319;84,783;85,273
2013;1;23;17;89,06;87,723;88,425;87,8;86,628;87,539
2013;1;23;18;91,56;90,166;90,943;89,812;88,672;88,803
2013;1;23;19;92,06;91,591;91,903;91,175;90,626;90,405
2013;1;23;20;92,19;92,022;92,377;91,5;91,926;91,633
2013;1;23;21;92,12;92,244;92,291;91,816;92,444;92,016
2013;1;23;22;91,81;92,198;92,175;91,778;92,52;91,948
2013;1;23;23;91,44;91,915;91,847;91,813;92,413;91,732
2013;1;24;0;91,25;91,648;91,446;91,905;92,098;91,454
2013;1;24;1;91,19;91,495;91,359;91,756;91,863;91,592
2013;1;24;2;91,25;91,372;91,344;91,71;91,653;91,689
2013;1;24;3;91,19;91,336;91,381;91,683;91,513;91,86
2013;1;24;4;90,94;91,093;90,95;91,631;91,329;91,678
2013;1;24;5;90,62;90,774;90,842;91,361;90,954;91,013
2013;1;24;6;89,25;89,84;89,768;90,348;90,165;89,954
2013;1;24;7;86,56;86,793;86,706;88,337;88,545;87,974
2013;1;24;8;83,88;83,562;83,838;85,767;85,516;84,636
2013;1;24;9;81,56;81,059;81,014;82,71;81,593;81,589
2013;1;24;10;80,06;79,64;79,789;80,964;78,792;79,312
2013;1;24;11;78,81;78,476;78,504;80,067;77,957;78,207
2013;1;24;12;78,0;78,21;77,962;79,193;78,185;78,056
2013;1;24;13;77,75;77,884;77,68;78,963;78,408;78,494
2013;1;24;14;77,88;78,552;78,231;78,884;78,792;79,269
2013;1;24;15;78,62;79,803;79,458;79,644;80,003;80,523
2013;1;24;16;80,69;82,011;81,443;81,821;81,847;82,212
2013;1;24;17;84,38;84,688;84,643;85,078;83,776;84,336
2013;1;24;18;88,12;87,877;87,664;87,756;85,622;86,761
2013;1;24;19;88,94;88,813;88,871;89,166;87,463;88,168
2013;1;24;20;89,56;89,682;89,654;90,0;89,14;89,54
2013;1;24;21;90,19;89,989;89,986;90,608;90,138;90,131
2013;1;24;22;90,81;90,492;90,54;90,941;90,578;90,103
2013;1;24;23;91,5;91,026;91,187;90,965;90,879;90,124
2013;1;25;0;92,19;91,648;91,785;91,249;91,142;90,274
2013;1;25;1;92,69;92,251;92,412;91,555;91,623;91,008
2013;1;25;2;92,88;92,698;92,827;91,751;92,196;91,765
2013;1;25;3;92,81;92,795;92,923;91,851;92,693;92,468
2013;1;25;4;92,56;92,726;92,813;91,734;92,839;92,579
2013;1;25;5;92,25;92,414;92,394;91,462;92,475;91,995
2013;1;25;6;90,69;91,287;91,189;90,287;91,477;90,891
2013;1;25;7;88,12;88,655;87,972;88,598;89,506;89,31
2013;1;25;8;85,5;85,402;85,234;86,213;86,11;85,432
2013;1;25;9;83,0;82,744;82,8;83,64;82,291;82,199
2013;1;25;10;81,5;80,935;80,97;81,518;79,921;80,24
2013;1;25;11;80,56;79,874;80,12;80,377;79,12;79,478
2013;1;25;12;80,31;79,927;79,934;79,752;79,206;79,577
2013;1;25;13;80,12;80,273;80,294;79,681;79,808;80,45
2013;1;25;14;80,31;80,676;80,738;80,278;80,901;81,753
2013;1;25;15;81,06;81,986;81,962;81,117;82,289;83,266
2013;1;25;16;83,62;84,026;84,069;82,993;83,866;84,898
2013;1;25;17;87,69;86,731;87,059;86,705;85,651;87,077
2013;1;25;18;90,75;89,401;89,882;89,264;87,705;88,376
2013;1;25;19;91,25;90,703;90,993;90,495;89,733;89,999
2013;1;25;20;91,38;91,279;91,62;91,002;91,218;91,314
2013;1;25;21;91,25;91,503;91,523;91,415;91,914;91,75
2013;1;25;22;90,81;91,231;91,311;91,347;92,054;91,608
2013;1;25;23;90,31;91,026;90,991;91,469;91,918;91,308
2013;1;26;0;89,88;90,651;90,549;91,281;91,497;90,88
2013;1;26;1;89,44;90,192;90,046;91,095;91,103;90,829
2013;1;26;2;89,0;89,862;89,531;90,998;90,666;90,637
2013;1;26;3;88,38;89,104;88,836;90,32;90,176;90,437
2013;1;26;4;88,31;88,468;88,25;90,131;89,481;89,812
2013;1;26;5;89,0;88,255;88,305;89,93;88,497;88,758
2013;1;26;6;88,62;88,303;88,626;89,437;87,441;87,577
2013;1;26;7;86,25;86,109;86,159;87,743;86,581;85,402
2013;1;26;8;84,0;82,932;83,645;85,017;85,083;83,911
2013;1;26;9;81,94;81,091;81,209;82,865;82,092;81,909
2013;1;26;10;80,38;79,703;80,186;80,937;79,379;79,797
2013;1;26;11;79,12;78,755;78,898;80,074;78,343;78,553
2013;1;26;12;78,19;78,674;78,631;79,34;78,265;78,117
2013;1;26;13;78,25;78,272;78,363;78,875;78,328;78,402
2013;1;26;14;79,06;79,06;78,958;79,153;78,761;79,292
2013;1;26;15;80,38;81,021;80,742;80,358;80,437;81,025
2013;1;26;16;82,56;83,353;83,153;82,855;83,018;83,55
2013;1;26;17;86,75;86,151;86,33;86,159;85,349;86,388
2013;1;26;18;90,19;89,038;89,414;88,799;87,129;87,619
2013;1;26;19;91,0;90,423;90,885;89,995;88,906;89,119
2013;1;26;20;91,19;91,123;91,596;90,813;90,515;90,52
2013;1;26;21;91,31;91,24;91,409;90,949;91,426;91,06
2013;1;26;22;91,31;91,496;91,495;91,005;91,691;90,981
2013;1;26;23;91,31;91,495;91,47;91,023;91,669;90,822
2013;1;27;0;91,25;91,495;91,451;91,206;91,486;90,729
2013;1;27;1;91,06;91,373;91,392;91,31;91,456;91,109
2013;1;27;2;90,88;91,202;91,144;91,283;91,444;91,389
2013;1;27;3;90,88;91,089;90,946;91,235;91,357;91,617
2013;1;27;4;90,88;90,898;90,771;91,013;91,08;91,415
2013;1;27;5;91,12;90,864;90,842;90,729;90,65;90,785
2013;1;27;6;90,25;90,253;90,313;90,156;90,044;89,869
2013;1;27;7;88,25;87,974;87,708;88,248;88,948;88,667
2013;1;27;8;86,19;85,55;85,646;86,155;86,644;85,718
2013;1;27;9;83,69;83,034;83,731;83,895;83,554;83,157
2013;1;27;10;82,19;81,687;81,824;82,122;81,317;81,338
2013;1;27;11;81,38;80,306;80,927;80,674;80,19;80,231
2013;1;27;12;81,31;80,913;80,729;80,406;80,057;79,905
2013;1;27;13;81,88;81,44;81,402;80,331;80,844;80,742
2013;1;27;14;82,56;82,346;82,613;80,835;82,37;82,402
2013;1;27;15;83,56;83,416;84,165;82,26;84,294;84,573
2013;1;27;16;85,44;84,824;85,452;84,949;86,012;86,822
2013;1;27;17;88,81;88,08;88,15;87,852;87,353;88,077
2013;1;27;18;91,62;90,273;90,735;89,778;88,642;89,006
2013;1;27;19;92,0;91,442;91,848;90,477;90,128;90,257
2013;1;27;20;92,12;92,023;92,396;90,93;91,503;91,408
2013;1;27;21;92,5;92,305;92,332;91,502;92,246;91,828
2013;1;27;22;92,94;92,599;92,629;91,513;92,476;91,766
2013;1;27;23;93,69;92,967;93,132;91,715;92,609;91,771
2013;1;28;0;94,31;93,633;93,768;91,939;92,768;91,953
2013;1;28;1;94,62;94,103;94,356;92,265;93,225;92,74
2013;1;28;2;94,88;94,437;94,549;92,293;93,775;93,518
2013;1;28;3;94,75;94,477;94,58;92,42;94,203;94,14
2013;1;28;4;94,0;94,223;94,545;92,155;94,305;94,216
2013;1;28;5;93,12;93,618;93,745;91,803;93,917;93,586
2013;1;28;6;91,56;92,187;91,917;90,809;92,745;92,211
2013;1;28;7;89,75;89,66;89,222;88,863;90,483;90,414
2013;1;28;8;87,62;87,331;87,173;86,765;87,234;86,927
2013;1;28;9;85,44;85,097;85,27;84,717;84,337;84,003
2013;1;28;10;84,25;83,555;83,777;82,519;82,852;82,786
2013;1;28;11;83,69;82,809;82,97;81,591;82,399;82,557
2013;1;28;12;83,0;82,717;83,045;81,144;82,584;82,962
2013;1;28;13;82,44;82,611;83,487;80,979;83,1;83,796
2013;1;28;14;82,25;82,847;83,023;81,286;83,45;84,536
2013;1;28;15;82,94;83,306;83,662;82,503;83,886;85,238
2013;1;28;16;84,69;84,539;84,481;84,468;84,923;86,459
2013;1;28;17;87,88;87,435;87,745;87,296;86,517;87,859
2013;1;28;18;90,81;89,53;90,058;89,72;88,232;88,846
2013;1;28;19;91,38;90,823;91,172;90,725;89,88;90,16
2013;1;28;20;91,94;91,653;92,003;91,252;91,266;91,358
2013;1;28;21;92,19;91,908;92,087;91,534;92,07;91,867
2013;1;28;22;92,44;92,311;92,361;91,59;92,457;91,89
2013;1;28;23;92,06;92,388;92,391;91,59;92,666;91,872
2013;1;29;0;91,81;92,251;92,14;91,776;92,648;91,774
2013;1;29;1;91,88;92,01;91,928;91,708;92,56;91,995
2013;1;29;2;92,0;92,009;91,949;91,635;92,337;92,025
2013;1;29;3;91,88;91,974;92,043;91,57;92,14;92,149
2013;1;29;4;91,69;91,848;91,806;91,481;91,896;91,905
2013;1;29;5;91,44;91,638;91,491;91,05;91,435;91,139
2013;1;29;6;90,38;90,603;90,593;90,108;90,612;90,034
2013;1;29;7;87,69;88,009;87,778;88,506;89,165;88,678
2013;1;29;8;85,12;84,703;84,935;86,061;86,553;85,724
2013;1;29;9;83,12;82,54;82,62;83,704;82,843;82,859
2013;1;29;10;81,5;81,157;81,07;81,719;80,095;80,557
2013;1;29;11;80,38;79,823;80,074;80,513;79,44;79,527
2013;1;29;12;79,44;79,853;79,532;80,004;79,576;79,344
2013;1;29;13;79,19;79,271;79,489;79,59;79,585;79,667
2013;1;29;14;79,56;79,874;79,929;79,799;79,835;80,434
2013;1;29;15;80,69;81,5;81,181;81,06;81,085;81,76
2013;1;29;16;82,56;83,676;83,492;83,009;83,223;83,804
2013;1;29;17;85,25;86,142;85,998;85,994;85,389;86,369
2013;1;29;18;87,81;88,032;88,146;88,374;86,993;87,667
2013;1;29;19;88,12;88,726;88,726;89,245;88,143;88,714
2013;1;29;20;88,12;88,873;88,584;89,425;89,027;89,547
2013;1;29;21;88,06;88,609;88,44;89,338;89,447;89,719
2013;1;29;22;87,94;88,488;88,326;89,528;89,446;89,319
2013;1;29;23;88,06;88,487;88,346;89,286;89,272;88,845
2013;1;30;0;88,31;88,454;88,579;89,69;88,979;88,434
2013;1;30;1;88,44;88,548;88,488;89,312;88,947;88,655
2013;1;30;2;88,12;88,518;88,401;89,268;89,057;88,958
2013;1;30;3;87,31;87,866;87,908;89,117;89,157;89,335
2013;1;30;4;88,12;87,783;87,5;89,081;88,858;89,089
2013;1;30;5;89,62;88,099;88,159;89,122;88,001;88,24
2013;1;30;6;89,44;88,762;89,161;88,825;87,295;87,545
2013;1;30;7;86,69;86,571;87,006;87,402;87,297;86,288
2013;1;30;8;84,44;83,695;84,127;85,329;86,32;84,89
2013;1;30;9;81,94;81,439;81,666;83,262;82,874;82,338
2013;1;30;10;79,88;79,669;80,069;80,952;79,446;79,679
2013;1;30;11;78,19;78,116;78,171;79,721;77,752;78,015
2013;1;30;12;77,19;77,548;77,565;78,738;77,275;77,086
2013;1;30;13;76,94;77,235;77,052;78,37;77,188;77,058
2013;1;30;14;77,38;77,939;77,589;78,701;77,471;77,845
2013;1;30;15;78,81;79,439;79,02;79,569;78,982;79,401
2013;1;30;16;81,25;82,181;81,588;81,921;81,297;81,564
2013;1;30;17;84,81;85,406;85,037;84,646;83,781;84,267
2013;1;30;18;87,69;87,799;87,829;87,437;85,912;86,627
2013;1;30;19;87,75;88,557;88,463;88,575;87,618;88,001
2013;1;30;20;87,5;88,53;88,308;88,601;88,779;89,067
2013;1;30;21;87,06;88,008;87,739;88,511;89,121;89,236
2013;1;30;22;86,62;87,765;87,256;88,201;88,859;88,74
2013;1;30;23;86,62;87,577;86,696;88,086;88,365;88,144
2013;1;31;0;86,62;86,883;87,027;88,796;87,781;87,592
2013;1;31;1;86,75;86,86;86,543;88,531;87,535;87,695
2013;1;31;2;86,31;86,676;86,546;88,25;87,474;87,838
2013;1;31;3;85,81;85,94;85,994;88,045;87,467;88,106
2013;1;31;4;85,69;85,51;85,576;87,717;87,159;87,898
2013;1;31;5;85,19;85,236;85,04;87,503;86,367;87,115
2013;1;31;6;84,88;84,561;84,988;86,509;85,091;85,249
2013;1;31;7;80,38;81,888;81,54;83,984;83,162;82,041
2013;1;31;8;73,44;77,201;75,772;80,273;80,23;79,057
2013;1;31;9;70,94;72,201;70,792;75,604;74,215;74,722
2013;1;31;10;70,19;69,623;69,197;72,662;68,873;69,71
2013;1;31;11;70,38;69,664;69,212;71,342;67,915;68,075
2013;1;31;12;70,81;70,279;69,79;71,791;69,968;68,968
2013;1;31;13;71,44;71,393;71,199;72,663;72,477;70,489
2013;1;31;14;72,44;72,707;72,638;73,498;74,051;73,846
2013;1;31;15;73,62;74,612;74,72;75,851;75,348;76,621
2013;1;31;16;76,44;77,263;77,239;78,788;77,694;78,858
2013;1;31;17;79,0;81,162;80,819;81,871;80,1;80,968
2013;1;31;18;83,06;83,11;83,279;84,272;82,12;83,42
2013;1;31;19;82,62;85,249;83,514;85,742;83,526;85,262
2013;1;31;20;82,0;84,695;83,095;85,99;84,686;86,116
2013;1;31;21;82,38;83,663;82,466;86,229;85,079;86,127
2013;1;31;22;82,88;83,898;82,699;86,362;84,675;85,165
2013;1;31;23;83,56;84,487;83,265;86,415;84,253;84,522
2013;2;1;0;84,69;84,625;84,761;86,399;84,112;84,317
2013;2;1;1;86,19;85,3;85,176;87,025;84,54;84,724
2013;2;1;2;87,62;86,428;86,377;87,352;85,351;85,642
2013;2;1;3;88,75;87,887;87,832;88,114;86,528;87,067
2013;2;1;4;89,19;88,597;88,847;88,783;87,892;88,177
2013;2;1;5;89,25;88,879;89,008;88,838;89,056;88,557
2013;2;1;6;88,5;88,414;88,693;87,802;89,2;88,14
2013;2;1;7;85,44;85,613;85,571;85,435;87,448;85,871
2013;2;1;8;82,69;82,314;82,161;82,176;83,685;82,166
2013;2;1;9;80,12;79,709;79,693;80,334;79,316;78,802
2013;2;1;10;78,06;77,768;78,086;77,506;76,854;76,735
2013;2;1;11;76,69;76,02;76,407;75,735;76,289;76,065
2013;2;1;12;76,19;75,832;76,284;75,348;76,127;75,948
2013;2;1;13;75,88;76,08;76,176;75,76;76,108;76,361
2013;2;1;14;76,12;76,538;76,659;76,795;76,65;77,398
2013;2;1;15;77,5;78,127;78,09;78,581;78,27;78,869
2013;2;1;16;80,19;81,077;80,525;80,704;80,376;80,657
2013;2;1;17;83,56;84,011;84,029;83,477;82,835;83,102
2013;2;1;18;86,56;86,807;86,807;86,581;85,15;85,676
2013;2;1;19;86,69;87,935;87,245;87,801;86,953;86,95
2013;2;1;20;86,44;87,777;87,261;87,992;88,061;87,89
2013;2;1;21;85,81;87,193;86,371;88,028;88,405;88,095
2013;2;1;22;85,44;86,843;85,589;87,708;88,186;87,649
2013;2;1;23;85,56;86,743;85,509;87,382;87,698;87,058
2013;2;2;0;85,75;86,209;86,017;87,493;87,126;86,571
2013;2;2;1;85,81;86,009;85,88;87,528;86,9;86,648
2013;2;2;2;85,75;85,826;85,687;87,489;86,862;86,784
2013;2;2;3;85,69;85,431;85,723;87,575;86,902;86,998
2013;2;2;4;85,69;85,338;85,697;87,55;86,777;86,873
2013;2;2;5;85,38;85,278;85,334;87,625;86,279;86,274
2013;2;2;6;85,19;84,634;85,014;86,61;85,147;84,631
2013;2;2;7;80,81;81,355;81,363;83,245;83,126;81,67
2013;2;2;8;76,81;77,287;76,261;79,028;80,175;78,896
2013;2;2;9;74,06;73,964;73,739;76,031;75,259;75,242
2013;2;2;10;72,5;72,366;72,047;73,779;71,736;71,321
2013;2;2;11;71,69;71,57;71,281;72,6;70,545;70,174
2013;2;2;12;71,38;71,328;70,925;72,313;71,217;70,14
2013;2;2;13;71,62;71,64;71,323;72,792;72,486;71,322
2013;2;2;14;72,94;73,165;73,012;74,202;73,687;73,439
2013;2;2;15;76,62;75,489;75,49;75,912;75,136;75,864
2013;2;2;16;80,44;79,976;79,481;79,166;78,577;79,033
2013;2;2;17;83,25;83,467;83,571;82,79;82,99;83,135
2013;2;2;18;86,56;86,433;86,177;85,903;86,106;85,802
2013;2;2;19;87,06;87,738;86,863;87,135;87,388;86,948
2013;2;2;20;87,0;87,79;87,305;87,425;87,999;87,644
2013;2;2;21;86,69;87,531;86,981;87,663;88,279;87,847
2013;2;2;22;86,75;87,531;86,73;87,764;88,2;87,465
2013;2;2;23;87,31;87,531;86,938;88,126;87,955;87,133
2013;2;3;0;87,5;87,689;87,78;88,336;87,718;87,311
2013;2;3;1;87,56;87,966;87,685;88,649;87,853;87,697
2013;2;3;2;87,62;87,855;87,569;88,806;88,112;88,091
2013;2;3;3;88,44;87,908;87,707;88,862;88,334;88,487
2013;2;3;4;89,19;88,423;88,449;89,029;88,436;88,633
2013;2;3;5;89,12;88,8;88,924;88,988;88,558;88,544
2013;2;3;6;88,12;88,272;88,441;88,198;88,478;88,205
2013;2;3;7;83,44;84,492;84,44;84,891;87,159;86,464
2013;2;3;8;78,56;79,663;78,859;80,532;83,469;82,631
2013;2;3;9;74,0;74,764;74,265;76,057;77,289;77,819
2013;2;3;10;70,31;71,609;70,912;72,58;72,351;72,685
2013;2;3;11;69,25;69,983;69,06;71,832;69,756;70,52
2013;2;3;12;68,94;69,56;68,512;71,204;69,119;69,389
2013;2;3;13;69,25;69,467;68,901;70,925;69,831;69,451
2013;2;3;14;70,81;70,988;70,568;72,541;71,47;70,731
2013;2;3;15;73,56;73,02;73,319;74,794;73,667;73,941
2013;2;3;16;77,31;77,057;77,338;77,604;77,491;77,539
