-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: WS10M
Model: XGB-BiLSTM Stacking
Stacking Metrics: MAE=0.135 RMSE=0.175 MAPE=3.97% R2=0.993
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 3.52 m/s, termasuk kategori angin sedang. Nilai tertinggi mencapai 8.99 m/s dan terendah 1.74 m/s, dengan standar deviasi 1.60 m/s. Nilai cenderung paling tinggi sekitar pukul 10:00 dan paling rendah sekitar pukul 22:00. Secara umum tren kecepatan angin menurun menuju akhir periode. 

Model terbaik adalah XGB-BiLSTM Stacking dengan MAPE 3.97% dan RMSE 0.175. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_BiLSTM_Stacked
2013;7;10;17;5,98;5,85;5,941
2013;7;10;18;6,23;6,117;6,096
2013;7;10;19;6,48;6,399;6,324
2013;7;10;20;6,63;6,603;6,537
2013;7;10;21;6,59;6,677;6,613
2013;7;10;22;6,38;6,55;6,393
2013;7;10;23;6,16;6,237;6,114
2013;7;11;0;6,05;6,052;5,83
2013;7;11;1;6,11;5,978;5,89
2013;7;11;2;6,25;6,144;5,993
2013;7;11;3;6,38;6,306;6,378
2013;7;11;4;6,45;6,482;6,23
2013;7;11;5;6,66;6,62;6,36
2013;7;11;6;7,16;6,909;6,742
2013;7;11;7;7,98;7,589;7,508
2013;7;11;8;8,5;8,246;8,369
2013;7;11;9;8,76;8,605;8,544
2013;7;11;10;8,78;8,79;8,705
2013;7;11;11;8,61;8,687;8,495
2013;7;11;12;8,33;8,518;8,255
2013;7;11;13;8,15;8,267;7,856
2013;7;11;14;8,1;8,145;7,892
2013;7;11;15;8,21;8,112;7,86
2013;7;11;16;8,57;8,362;8,095
2013;7;11;17;8,71;8,649;8,682
2013;7;11;18;8,73;8,793;8,656
2013;7;11;19;8,8;8,836;8,51
2013;7;11;20;8,86;8,812;8,659
2013;7;11;21;8,72;8,795;8,707
2013;7;11;22;8,48;8,619;8,391
2013;7;11;23;8,23;8,35;8,147
2013;7;12;0;7,98;8,114;7,932
2013;7;12;1;7,69;7,83;7,706
2013;7;12;2;7,57;7,599;7,288
2013;7;12;3;7,51;7,44;7,582
2013;7;12;4;7,28;7,39;7,229
2013;7;12;5;7,03;7,149;6,98
2013;7;12;6;6,87;6,91;6,795
2013;7;12;7;6,88;6,853;6,741
2013;7;12;8;6,97;6,893;6,745
2013;7;12;9;7,01;6,968;6,922
2013;7;12;10;6,96;7,0;6,839
2013;7;12;11;6,91;6,903;6,73
2013;7;12;12;6,81;6,838;6,761
2013;7;12;13;6,55;6,708;6,591
2013;7;12;14;6,08;6,337;6,238
2013;7;12;15;5,5;5,787;5,663
2013;7;12;16;5,16;5,296;5,01
2013;7;12;17;5,13;5,015;5,041
2013;7;12;18;5,18;5,01;5,188
2013;7;12;19;5,28;5,119;5,142
2013;7;12;20;5,11;5,137;5,253
2013;7;12;21;4,55;4,852;4,846
2013;7;12;22;3,62;3,97;3,906
2013;7;12;23;2,87;3,122;2,904
2013;7;13;0;2,69;2,65;2,48
2013;7;13;1;3,01;2,754;2,839
2013;7;13;2;3,32;3,149;3,363
2013;7;13;3;3,56;3,568;3,737
2013;7;13;4;3,75;3,787;3,682
2013;7;13;5;3,95;3,974;3,907
2013;7;13;6;4,23;4,148;4,146
2013;7;13;7;4,61;4,44;4,501
2013;7;13;8;4,87;4,822;4,902
2013;7;13;9;4,9;4,943;4,966
2013;7;13;10;4,53;4,828;4,878
2013;7;13;11;3,66;4,123;4,123
2013;7;13;12;3,0;3,22;3,042
2013;7;13;13;2,76;2,757;2,672
2013;7;13;14;2,93;2,734;2,789
2013;7;13;15;3,21;3,11;3,136
2013;7;13;16;3,51;3,448;3,457
2013;7;13;17;4,06;3,839;3,819
2013;7;13;18;4,66;4,39;4,499
2013;7;13;19;5,17;4,998;4,992
2013;7;13;20;5,72;5,511;5,356
2013;7;13;21;6,44;6,009;5,898
2013;7;13;22;6,63;6,594;6,806
2013;7;13;23;6,26;6,581;6,374
2013;7;14;0;5,7;6,048;5,695
2013;7;14;1;4,97;5,275;5,268
2013;7;14;2;4,29;4,573;4,272
2013;7;14;3;3,96;3,959;3,884
2013;7;14;4;4,06;3,862;3,74
2013;7;14;5;4,27;4,099;4,209
2013;7;14;6;4,47;4,394;4,42
2013;7;14;7;4,83;4,68;4,615
2013;7;14;8;5,09;4,945;4,977
2013;7;14;9;5,33;5,253;5,094
2013;7;14;10;5,51;5,443;5,367
2013;7;14;11;5,58;5,601;5,457
2013;7;14;12;5,57;5,631;5,438
2013;7;14;13;5,43;5,535;5,4
2013;7;14;14;5,19;5,336;5,18
2013;7;14;15;4,92;5,039;4,896
2013;7;14;16;4,62;4,726;4,592
2013;7;14;17;4,43;4,463;4,319
2013;7;14;18;4,7;4,39;4,28
2013;7;14;19;4,87;4,681;4,848
2013;7;14;20;4,74;4,815;4,8
2013;7;14;21;4,52;4,62;4,374
2013;7;14;22;4,4;4,387;4,231
2013;7;14;23;4,39;4,362;4,161
2013;7;15;0;4,48;4,381;4,301
2013;7;15;1;4,5;4,49;4,519
2013;7;15;2;4,49;4,529;4,364
2013;7;15;3;4,48;4,506;4,512
2013;7;15;4;4,38;4,464;4,404
2013;7;15;5;4,31;4,38;4,298
2013;7;15;6;4,33;4,285;4,288
2013;7;15;7;4,53;4,434;4,434
2013;7;15;8;4,84;4,637;4,694
2013;7;15;9;4,95;4,814;4,911
2013;7;15;10;5,08;4,99;4,986
2013;7;15;11;5,26;5,072;5,038
2013;7;15;12;5,43;5,291;5,309
2013;7;15;13;5,62;5,454;5,425
2013;7;15;14;5,84;5,672;5,623
2013;7;15;15;5,99;5,867;5,893
2013;7;15;16;6,02;5,97;5,974
2013;7;15;17;5,8;5,885;5,84
2013;7;15;18;5,71;5,682;5,624
2013;7;15;19;5,69;5,548;5,572
2013;7;15;20;5,69;5,594;5,598
2013;7;15;21;5,64;5,595;5,599
2013;7;15;22;5,57;5,525;5,524
2013;7;15;23;5,53;5,457;5,419
2013;7;16;0;5,54;5,458;5,407
2013;7;16;1;5,64;5,56;5,506
2013;7;16;2;5,91;5,711;5,494
2013;7;16;3;6,31;6,075;6,16
2013;7;16;4;6,62;6,42;6,363
2013;7;16;5;6,88;6,711;6,677
2013;7;16;6;7,05;6,996;6,964
2013;7;16;7;7,41;7,244;7,096
2013;7;16;8;7,58;7,456;7,517
2013;7;16;9;7,8;7,539;7,502
2013;7;16;10;7,93;7,589;7,754
2013;7;16;11;7,91;7,753;7,824
2013;7;16;12;7,88;7,738;7,622
2013;7;16;13;7,98;7,826;7,671
2013;7;16;14;8,14;7,939;7,864
2013;7;16;15;8,39;8,203;8,057
2013;7;16;16;8,54;8,445;8,323
2013;7;16;17;8,71;8,58;8,422
2013;7;16;18;8,83;8,688;8,567
2013;7;16;19;8,91;8,807;8,716
2013;7;16;20;8,81;8,779;8,696
2013;7;16;21;8,6;8,7;8,523
2013;7;16;22;8,27;8,358;8,252
2013;7;16;23;7,97;8,037;7,89
2013;7;17;0;7,76;7,738;7,628
2013;7;17;1;7,68;7,614;7,601
2013;7;17;2;7,66;7,595;7,43
2013;7;17;3;7,69;7,541;7,673
2013;7;17;4;7,69;7,58;7,465
2013;7;17;5;7,74;7,637;7,519
2013;7;17;6;7,89;7,766;7,648
2013;7;17;7;8,34;8,033;7,9
2013;7;17;8;8,69;8,454;8,435
2013;7;17;9;8,89;8,646;8,624
2013;7;17;10;8,89;8,834;8,742
2013;7;17;11;8,83;8,85;8,564
2013;7;17;12;8,71;8,678;8,545
2013;7;17;13;8,63;8,585;8,372
2013;7;17;14;8,65;8,661;8,405
2013;7;17;15;8,74;8,696;8,465
2013;7;17;16;9,01;8,806;8,623
2013;7;17;17;9,26;9,093;8,935
2013;7;17;18;9,57;9,33;9,172
2013;7;17;19;9,8;9,582;9,45
2013;7;17;20;9,97;10,109;9,596
2013;7;17;21;10,03;10,089;9,732
2013;7;17;22;9,78;10,056;9,76
2013;7;17;23;9,43;9,487;9,238
2013;7;18;0;9,12;9,469;8,923
2013;7;18;1;8,93;9,099;8,725
2013;7;18;2;8,78;8,794;8,534
2013;7;18;3;8,61;8,72;8,648
2013;7;18;4;8,34;8,496;8,165
2013;7;18;5;8,14;8,239;7,899
2013;7;18;6;8,17;8,114;7,906
2013;7;18;7;8,61;8,302;8,128
2013;7;18;8;9,03;8,731;8,719
2013;7;18;9;9,21;9,004;9,042
2013;7;18;10;9,05;9,075;8,931
2013;7;18;11;8,72;8,808;8,581
2013;7;18;12;8,37;8,503;8,235
2013;7;18;13;7,97;8,222;7,841
2013;7;18;14;7,64;7,794;7,516
2013;7;18;15;7,46;7,515;7,271
2013;7;18;16;7,52;7,461;7,247
2013;7;18;17;7,47;7,514;7,457
2013;7;18;18;7,5;7,532;7,254
2013;7;18;19;7,62;7,569;7,338
2013;7;18;20;7,73;7,687;7,448
2013;7;18;21;7,82;7,749;7,529
2013;7;18;22;7,91;7,868;7,606
2013;7;18;23;7,94;7,887;7,726
2013;7;19;0;7,91;7,91;7,674
2013;7;19;1;7,95;7,896;7,688
2013;7;19;2;8,07;7,924;7,707
2013;7;19;3;8,18;8,069;8,079
2013;7;19;4;8,13;8,097;7,927
2013;7;19;5;7,97;8,067;7,836
2013;7;19;6;7,87;7,909;7,698
2013;7;19;7;7,97;7,91;7,696
2013;7;19;8;7,88;7,852;7,815
2013;7;19;9;7,67;7,661;7,536
2013;7;19;10;7,46;7,388;7,265
2013;7;19;11;7,24;7,227;7,131
2013;7;19;12;7,03;7,055;6,949
2013;7;19;13;6,97;6,957;6,725
2013;7;19;14;7,05;6,993;6,853
2013;7;19;15;7,27;7,159;7,016
2013;7;19;16;7,6;7,453;7,339
2013;7;19;17;7,73;7,71;7,755
2013;7;19;18;7,9;7,869;7,62
2013;7;19;19;8,05;7,984;7,871
2013;7;19;20;8,04;8,045;7,92
2013;7;19;21;7,94;8,025;7,768
2013;7;19;22;7,76;7,831;7,683
2013;7;19;23;7,62;7,718;7,461
2013;7;20;0;7,64;7,579;7,354
2013;7;20;1;7,76;7,63;7,577
2013;7;20;2;7,83;7,783;7,627
2013;7;20;3;7,77;7,811;7,777
2013;7;20;4;7,59;7,678;7,414
2013;7;20;5;7,38;7,469;7,263
2013;7;20;6;7,26;7,286;7,101
2013;7;20;7;7,31;7,227;7,132
2013;7;20;8;7,04;7,178;7,162
2013;7;20;9;6,59;6,831;6,613
2013;7;20;10;6,05;6,267;6,109
2013;7;20;11;5,65;5,749;5,579
2013;7;20;12;5,47;5,437;5,382
2013;7;20;13;5,59;5,474;5,404
2013;7;20;14;5,93;5,729;5,743
2013;7;20;15;6,35;6,226;6,196
2013;7;20;16;6,84;6,692;6,589
2013;7;20;17;7,05;7,032;7,049
2013;7;20;18;7,22;7,254;6,952
2013;7;20;19;7,36;7,352;7,126
2013;7;20;20;7,46;7,477;7,237
2013;7;20;21;7,61;7,573;7,326
2013;7;20;22;7,6;7,588;7,555
2013;7;20;23;7,46;7,534;7,416
2013;7;21;0;7,43;7,453;7,15
2013;7;21;1;7,54;7,488;7,354
2013;7;21;2;7,64;7,573;7,428
2013;7;21;3;7,51;7,62;7,644
2013;7;21;4;7,37;7,486;7,078
2013;7;21;5;7,35;7,307;7,076
2013;7;21;6;7,31;7,272;7,22
2013;7;21;7;7,2;7,261;7,113
2013;7;21;8;6,92;7,1;6,834
2013;7;21;9;6,58;6,719;6,479
2013;7;21;10;6,16;6,333;6,138
2013;7;21;11;5,61;5,862;5,72
2013;7;21;12;5,0;5,28;5,218
2013;7;21;13;4,48;4,698;4,597
2013;7;21;14;4,15;4,289;4,259
2013;7;21;15;4,03;4,055;4,062
2013;7;21;16;4,11;4,118;4,102
2013;7;21;17;4,24;4,242;4,342
2013;7;21;18;4,36;4,387;4,41
2013;7;21;19;4,54;4,541;4,496
2013;7;21;20;4,69;4,716;4,593
2013;7;21;21;4,81;4,844;4,761
2013;7;21;22;4,88;4,899;4,838
2013;7;21;23;4,9;4,974;4,839
2013;7;22;0;4,95;4,996;4,852
2013;7;22;1;5,01;5,053;4,972
2013;7;22;2;5,07;5,089;4,927
2013;7;22;3;5,1;5,13;5,119
2013;7;22;4;5,12;5,185;4,925
2013;7;22;5;5,06;5,138;5,038
2013;7;22;6;5,1;5,108;4,981
2013;7;22;7;5,64;5,387;5,098
2013;7;22;8;6,3;5,952;5,925
2013;7;22;9;6,63;6,505;6,568
2013;7;22;10;6,61;6,606;6,508
2013;7;22;11;6,28;6,418;6,263
2013;7;22;12;5,71;5,913;5,795
2013;7;22;13;4,98;5,266;5,109
2013;7;22;14;4,25;4,581;4,381
2013;7;22;15;3,67;3,907;3,715
2013;7;22;16;3,55;3,55;3,342
2013;7;22;17;3,59;3,471;3,648
2013;7;22;18;3,75;3,678;3,803
2013;7;22;19;4,03;3,951;3,918
2013;7;22;20;4,25;4,224;4,287
2013;7;22;21;4,25;4,342;4,42
2013;7;22;22;3,83;4,183;4,221
2013;7;22;23;3,3;3,619;3,525
2013;7;23;0;2,73;2,975;3,023
2013;7;23;1;2,09;2,361;2,503
2013;7;23;2;1,41;1,747;1,783
2013;7;23;3;0,73;1,075;1,234
2013;7;23;4;0,42;0,59;0,518
2013;7;23;5;1,38;0,969;0,463
2013;7;23;6;2,48;2,204;2,333
2013;7;23;7;3,46;3,185;3,316
2013;7;23;8;4,38;4,129;4,099
2013;7;23;9;4,71;4,589;4,708
2013;7;23;10;4,38;4,621;4,611
2013;7;23;11;3,49;3,934;3,718
2013;7;23;12;2,52;2,733;2,648
2013;7;23;13;2,47;2,183;1,85
2013;7;23;14;3,1;2,525;2,713
2013;7;23;15;3,83;3,481;3,714
2013;7;23;16;4,57;4,324;4,408
2013;7;23;17;5,13;5,082;5,039
2013;7;23;18;5,65;5,551;5,55
2013;7;23;19;6,18;5,984;5,819
2013;7;23;20;6,78;6,486;6,385
2013;7;23;21;7,25;7,032;7,041
2013;7;23;22;7,43;7,391;7,338
2013;7;23;23;7,45;7,488;7,292
2013;7;24;0;7,41;7,388;7,355
2013;7;24;1;7,29;7,27;7,281
2013;7;24;2;6,95;7,038;6,94
2013;7;24;3;6,12;6,53;6,637
2013;7;24;4;5,48;5,758;5,236
2013;7;24;5;5,39;5,247;5,02
2013;7;24;6;5,79;5,343;5,597
2013;7;24;7;6,57;6,148;6,182
2013;7;24;8;7,14;6,841;6,977
2013;7;24;9;7,74;7,36;7,337
2013;7;24;10;8,19;7,796;7,932
2013;7;24;11;8,43;8,188;8,2
2013;7;24;12;8,47;8,353;8,23
2013;7;24;13;8,4;8,353;8,238
2013;7;24;14;8,31;8,264;8,183
2013;7;24;15;8,26;8,228;8,084
2013;7;24;16;8,15;8,188;8,099
2013;7;24;17;7,97;8,032;7,911
2013;7;24;18;8,07;7,974;7,692
2013;7;24;19;8,36;8,112;8,051
2013;7;24;20;8,74;8,442;8,364
2013;7;24;21;9,21;8,882;8,712
2013;7;24;22;9,49;9,137;9,271
2013;7;24;23;9,19;9,326;9,236
2013;7;25;0;8,62;8,948;8,506
2013;7;25;1;8,05;8,344;7,959
2013;7;25;2;7,6;7,776;7,317
2013;7;25;3;7,27;7,323;7,242
2013;7;25;4;7,07;7,053;6,805
2013;7;25;5;6,98;6,936;6,883
2013;7;25;6;7,03;6,96;6,903
2013;7;25;7;7,46;7,236;7,115
2013;7;25;8;7,89;7,581;7,637
2013;7;25;9;8,32;7,884;8,031
2013;7;25;10;8,42;8,155;8,459
2013;7;25;11;7,96;8,09;8,274
2013;7;25;12;7,17;7,484;7,388
2013;7;25;13;6,56;6,741;6,222
2013;7;25;14;6,35;6,278;6,007
2013;7;25;15;6,25;6,195;6,214
2013;7;25;16;6,28;6,245;6,204
2013;7;25;17;6,24;6,256;6,243
2013;7;25;18;6,35;6,335;6,299
2013;7;25;19;6,49;6,445;6,337
2013;7;25;20;6,45;6,47;6,484
2013;7;25;21;6,28;6,325;6,239
2013;7;25;22;5,87;5,987;5,986
2013;7;25;23;5,3;5,497;5,345
2013;7;26;0;4,86;4,955;4,719
2013;7;26;1;4,64;4,652;4,578
2013;7;26;2;4,65;4,522;4,425
2013;7;26;3;4,86;4,674;4,765
2013;7;26;4;5,43;5,114;4,974
2013;7;26;5;6,15;5,758;5,848
2013;7;26;6;6,91;6,581;6,65
2013;7;26;7;7,93;7,467;7,345
2013;7;26;8;8,68;8,289;8,481
2013;7;26;9;9,31;8,852;8,869
2013;7;26;10;9,35;9,23;9,425
2013;7;26;11;9,09;9,243;8,974
2013;7;26;12;8,82;8,96;8,515
2013;7;26;13;8,55;8,716;8,386
2013;7;26;14;8,28;8,451;8,181
2013;7;26;15;8,04;8,15;7,872
2013;7;26;16;8,04;7,995;7,726
2013;7;26;17;8,06;8,01;7,989
2013;7;26;18;8,15;8,086;7,888
2013;7;26;19;8,26;8,175;8,068
2013;7;26;20;8,28;8,219;8,139
2013;7;26;21;8,13;8,171;8,052
2013;7;26;22;7,87;7,983;7,802
2013;7;26;23;7,59;7,642;7,53
2013;7;27;0;7,24;7,349;7,251
2013;7;27;1;6,91;7,017;6,96
2013;7;27;2;6,68;6,69;6,553
2013;7;27;3;6,55;6,497;6,641
2013;7;27;4;6,46;6,406;6,329
2013;7;27;5;6,39;6,371;6,34
2013;7;27;6;6,41;6,369;6,354
2013;7;27;7;6,75;6,6;6,428
2013;7;27;8;6,82;6,812;6,861
2013;7;27;9;6,73;6,682;6,63
2013;7;27;10;6,45;6,445;6,475
2013;7;27;11;6,13;6,117;6,048
2013;7;27;12;5,82;5,906;5,797
2013;7;27;13;5,64;5,705;5,483
2013;7;27;14;5,62;5,603;5,499
2013;7;27;15;5,76;5,68;5,609
2013;7;27;16;6,11;5,965;5,892
2013;7;27;17;6,47;6,369;6,303
2013;7;27;18;6,87;6,775;6,623
2013;7;27;19;7,33;7,167;7,037
2013;7;27;20;7,66;7,593;7,413
2013;7;27;21;7,91;7,846;7,624
2013;7;27;22;8,09;8,0;7,84
2013;7;27;23;8,19;8,146;7,963
2013;7;28;0;8,3;8,267;7,994
2013;7;28;1;8,41;8,356;8,231
2013;7;28;2;8,5;8,422;8,201
2013;7;28;3;8,58;8,531;8,496
2013;7;28;4;8,5;8,544;8,367
2013;7;28;5;8,25;8,41;8,237
2013;7;28;6;7,99;8,182;7,895
2013;7;28;7;7,75;7,882;7,751
2013;7;28;8;7,55;7,634;7,406
2013;7;28;9;7,36;7,274;7,273
2013;7;28;10;7,18;7,131;7,101
2013;7;28;11;7,1;6,981;6,851
2013;7;28;12;7,11;6,954;6,952
2013;7;28;13;7,23;7,15;6,951
2013;7;28;14;7,4;7,348;7,191
2013;7;28;15;7,54;7,493;7,363
2013;7;28;16;7,62;7,631;7,495
2013;7;28;17;7,52;7,59;7,544
2013;7;28;18;7,5;7,551;7,314
2013;7;28;19;7,56;7,526;7,357
2013;7;28;20;7,59;7,572;7,456
2013;7;28;21;7,6;7,578;7,401
2013;7;28;22;7,59;7,549;7,431
2013;7;28;23;7,52;7,54;7,408
2013;7;29;0;7,43;7,477;7,255
2013;7;29;1;7,37;7,348;7,235
2013;7;29;2;7,36;7,314;7,101
2013;7;29;3;7,44;7,352;7,293
2013;7;29;4;7,64;7,5;7,222
2013;7;29;5;7,94;7,708;7,554
2013;7;29;6;8,27;8,016;7,942
2013;7;29;7;8,62;8,403;8,254
2013;7;29;8;8,68;8,656;8,479
2013;7;29;9;8,53;8,516;8,4
2013;7;29;10;8,19;8,286;8,087
2013;7;29;11;7,83;7,918;7,754
2013;7;29;12;7,54;7,584;7,409
2013;7;29;13;7,3;7,318;7,19
2013;7;29;14;7,13;7,167;7,011
2013;7;29;15;7,12;7,121;6,881
2013;7;29;16;7,26;7,18;7,043
2013;7;29;17;7,43;7,362;7,289
2013;7;29;18;7,71;7,59;7,395
2013;7;29;19;7,99;7,869;7,763
2013;7;29;20;8,09;8,075;7,957
2013;7;29;21;8,17;8,141;7,84
2013;7;29;22;8,27;8,182;8,023
2013;7;29;23;8,29;8,273;8,131
2013;7;30;0;8,24;8,255;8,03
2013;7;30;1;8,16;8,177;8,039
2013;7;30;2;8,14;8,097;7,836
2013;7;30;3;8,11;8,114;8,028
2013;7;30;4;7,88;7,982;7,803
2013;7;30;5;7,66;7,786;7,472
2013;7;30;6;7,7;7,605;7,382
2013;7;30;7;8,02;7,779;7,676
2013;7;30;8;8,26;8,033;7,936
2013;7;30;9;8,4;8,218;8,07
2013;7;30;10;8,42;8,345;8,251
2013;7;30;11;8,26;8,292;8,163
2013;7;30;12;7,96;8,076;7,874
2013;7;30;13;7,65;7,81;7,498
2013;7;30;14;7,53;7,587;7,27
2013;7;30;15;7,7;7,553;7,342
2013;7;30;16;8,02;7,832;7,773
2013;7;30;17;8,15;8,117;8,108
2013;7;30;18;8,36;8,268;8,01
2013;7;30;19;8,52;8,403;8,303
2013;7;30;20;8,51;8,496;8,344
2013;7;30;21;8,39;8,437;8,17
2013;7;30;22;8,38;8,348;8,075
2013;7;30;23;8,35;8,297;8,161
2013;7;31;0;8,26;8,223;8,068
2013;7;31;1;8,19;8,151;8,019
2013;7;31;2;8,17;8,112;7,88
2013;7;31;3;8,16;8,07;8,084
2013;7;31;4;8,02;8,05;7,839
2013;7;31;5;7,8;7,883;7,666
2013;7;31;6;7,7;7,739;7,498
2013;7;31;7;7,89;7,719;7,555
2013;7;31;8;7,87;7,816;7,779
2013;7;31;9;7,71;7,636;7,541
2013;7;31;10;7,46;7,421;7,377
2013;7;31;11;7,34;7,315;7,11
2013;7;31;12;7,46;7,272;7,132
2013;7;31;13;7,64;7,525;7,439
2013;7;31;14;7,83;7,769;7,606
2013;7;31;15;8,03;7,934;7,766
2013;7;31;16;8,21;8,115;8,016
2013;7;31;17;8,19;8,253;8,131
2013;7;31;18;8,26;8,269;7,931
2013;7;31;19;8,33;8,312;8,101
2013;7;31;20;8,37;8,362;8,095
2013;7;31;21;8,36;8,372;8,111
2013;7;31;22;8,32;8,253;8,13
2013;7;31;23;8,18;8,153;8,041
2013;8;1;0;7,97;8,04;7,806
2013;8;1;1;7,73;7,811;7,651
2013;8;1;2;7,46;7,545;7,241
2013;8;1;3;7,24;7,331;7,297
2013;8;1;4;6,99;7,028;6,756
2013;8;1;5;6,75;6,806;6,691
2013;8;1;6;6,61;6,613;6,515
2013;8;1;7;6,77;6,613;6,489
2013;8;1;8;6,62;6,681;6,773
2013;8;1;9;6,25;6,303;6,251
2013;8;1;10;5,84;5,856;5,876
2013;8;1;11;5,61;5,531;5,504
2013;8;1;12;5,69;5,47;5,511
2013;8;1;13;5,97;5,719;5,801
2013;8;1;14;6,23;6,156;6,223
2013;8;1;15;6,43;6,386;6,288
2013;8;1;16;6,68;6,601;6,465
2013;8;1;17;6,7;6,75;6,801
2013;8;1;18;6,77;6,809;6,597
2013;8;1;19;6,84;6,814;6,754
2013;8;1;20;6,83;6,85;6,75
2013;8;1;21;6,84;6,816;6,639
2013;8;1;22;6,81;6,776;6,718
2013;8;1;23;6,71;6,723;6,687
2013;8;2;0;6,67;6,652;6,481
2013;8;2;1;6,54;6,564;6,567
2013;8;2;2;6,38;6,438;6,209
2013;8;2;3;6,32;6,32;6,26
2013;8;2;4;6,47;6,322;6,13
2013;8;2;5;6,7;6,53;6,468
2013;8;2;6;6,89;6,817;6,767
2013;8;2;7;7,27;7,141;6,954
2013;8;2;8;7,34;7,286;7,297
2013;8;2;9;7,19;7,166;7,058
2013;8;2;10;6,76;6,803;6,849
2013;8;2;11;6,36;6,419;6,247
2013;8;2;12;6,01;6,014;6,001
2013;8;2;13;5,79;5,78;5,745
2013;8;2;14;5,76;5,742;5,697
2013;8;2;15;5,92;5,843;5,745
2013;8;2;16;6,3;6,13;6,054
2013;8;2;17;6,59;6,516;6,592
2013;8;2;18;6,91;6,827;6,701
2013;8;2;19;7,32;7,138;7,015
2013;8;2;20;7,72;7,515;7,434
2013;8;2;21;8,04;7,84;7,784
2013;8;2;22;8,14;8,101;8,045
2013;8;2;23;8,13;8,134;7,935
2013;8;3;0;8,13;8,097;7,869
2013;8;3;1;8,13;8,069;7,982
2013;8;3;2;8,18;8,108;7,824
2013;8;3;3;8,2;8,114;8,17
2013;8;3;4;8,12;8,105;7,891
2013;8;3;5;7,99;7,994;7,861
2013;8;3;6;7,91;7,907;7,682
2013;8;3;7;7,96;7,884;7,737
2013;8;3;8;7,79;7,808;7,681
2013;8;3;9;7,45;7,427;7,349
2013;8;3;10;6,93;7,005;6,93
2013;8;3;11;6,42;6,511;6,342
2013;8;3;12;6,06;6,108;6,018
2013;8;3;13;5,86;5,872;5,817
2013;8;3;14;5,86;5,821;5,804
2013;8;3;15;6,05;5,927;5,9
2013;8;3;16;6,43;6,259;6,247
2013;8;3;17;6,82;6,678;6,718
2013;8;3;18;7,16;7,082;7,017
2013;8;3;19;7,5;7,4;7,282
2013;8;3;20;7,72;7,615;7,532
2013;8;3;21;7,83;7,746;7,676
2013;8;3;22;7,67;7,689;7,704
2013;8;3;23;7,2;7,39;7,335
2013;8;4;0;6,55;6,887;6,627
2013;8;4;1;5,78;6,125;6,002
2013;8;4;2;5,14;5,393;5,076
2013;8;4;3;4,74;4,78;4,86
2013;8;4;4;4,63;4,549;4,434
2013;8;4;5;4,63;4,514;4,623
2013;8;4;6;4,71;4,656;4,691
2013;8;4;7;5,12;4,983;4,844
2013;8;4;8;5,4;5,269;5,269
2013;8;4;9;5,53;5,396;5,441
2013;8;4;10;5,34;5,401;5,48
2013;8;4;11;5,07;5,177;5,001
2013;8;4;12;4,88;4,896;4,815
2013;8;4;13;4,86;4,828;4,772
2013;8;4;14;4,95;4,902;4,89
2013;8;4;15;5,13;5,117;5,059
2013;8;4;16;5,73;5,469;5,325
2013;8;4;17;6,37;6,062;6,202
2013;8;4;18;6,9;6,704;6,797
2013;8;4;19;7,34;7,227;7,11
2013;8;4;20;7,56;7,579;7,387
2013;8;4;21;7,64;7,643;7,409
2013;8;4;22;7,59;7,659;7,42
2013;8;4;23;7,56;7,574;7,269
2013;8;5;0;7,61;7,51;7,324
2013;8;5;1;7,56;7,545;7,479
2013;8;5;2;7,26;7,443;7,221
2013;8;5;3;6,98;7,135;6,957
2013;8;5;4;6,81;6,812;6,517
2013;8;5;5;6,76;6,722;6,622
2013;8;5;6;6,88;6,743;6,624
2013;8;5;7;7,26;7,042;6,977
2013;8;5;8;7,33;7,306;7,357
2013;8;5;9;7,25;7,251;7,116
2013;8;5;10;7,0;7,063;6,991
2013;8;5;11;6,79;6,822;6,657
2013;8;5;12;6,68;6,663;6,583
2013;8;5;13;6,47;6,551;6,537
2013;8;5;14;6,25;6,416;6,243
2013;8;5;15;6,14;6,216;6,016
2013;8;5;16;6,29;6,181;6,084
2013;8;5;17;6,44;6,375;6,466
2013;8;5;18;6,64;6,593;6,505
2013;8;5;19;6,96;6,83;6,7
2013;8;5;20;7,24;7,109;7,047
2013;8;5;21;7,43;7,4;7,222
2013;8;5;22;7,47;7,506;7,332
2013;8;5;23;7,35;7,441;7,269
2013;8;6;0;7,22;7,304;7,044
2013;8;6;1;7,15;7,162;6,993
2013;8;6;2;7,13;7,118;6,869
2013;8;6;3;7,16;7,117;7,082
2013;8;6;4;7,21;7,153;6,937
2013;8;6;5;7,22;7,17;7,099
2013;8;6;6;7,36;7,282;7,091
2013;8;6;7;7,55;7,458;7,363
2013;8;6;8;7,49;7,532;7,464
2013;8;6;9;7,41;7,371;7,169
2013;8;6;10;7,23;7,224;7,191
2013;8;6;11;7,08;7,066;6,922
2013;8;6;12;6,87;6,865;6,855
2013;8;6;13;6,51;6,667;6,603
2013;8;6;14;6,16;6,353;6,179
