-BEGIN HEADER-
Dataset: NASA_Baron_Hourly.csv
Variabel: WS10M, WD10M, RH2M, T2M, PS
Mode: Best Stacking (XGB + Best DL) per variabel
WS10M | Model: XGB-LSTM [WS10M] | MAE=0.19 RMSE=0.253 sMAPE=7.13% R2=0.962
WD10M | Model: XGB-LSTM [WD10M] | MAE=N/A RMSE=N/A CircularMAE=2.605° R2=N/A
RH2M | Model: XGB-LSTM [RH2M] | MAE=1.076 RMSE=1.446 MAE=1.08 R2=0.964
T2M | Model: XGB-LSTM [T2M] | MAE=0.226 RMSE=0.296 sMAPE=0.87% R2=0.973
PS | Model: XGB-LSTM [PS] | MAE=0.023 RMSE=0.029 MAE=0.023 R2=0.969

Forecast Summary:
Ringkasan prediksi cuaca untuk periode 01-01-2023 hingga 08-01-2023:

▸ Kecepatan angin (WS10M): rata-rata **1.24 m/s**, kategori **tenang (calm)**, tren menurun menuju akhir periode. Tertinggi **4.68 m/s**, terendah **0.68 m/s**. Puncak pukul **12:00**, terendah pukul **01:00**. Model: **XGB-LSTM [WS10M]** | sMAPE **7.13%** | RMSE **0.253** (akurasi **tinggi**).

▸ Arah angin (WD10M): rata-rata **266.30 derajat**, kategori **dari barat daya**, tren menurun menuju akhir periode. Tertinggi **292.11 derajat**, terendah **257.88 derajat**. Puncak pukul **08:00**, terendah pukul **01:00**. Model: **XGB-LSTM [WD10M]** | CircularMAE **2.605°** | Acc±15° **98.3%** (akurasi **tinggi**).

▸ Kelembaban udara (RH2M): rata-rata **57.16 %**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **86.74 %**, terendah **54.38 %**. Puncak pukul **07:00**, terendah pukul **06:00**. Model: **XGB-LSTM [RH2M]** | MAE **1.08%** | RMSE **1.446** (akurasi **tinggi**).

▸ Suhu udara (T2M): rata-rata **22.26 °C**, kategori **sejuk**, tren menurun menuju akhir periode. Tertinggi **26.67 °C**, terendah **21.35 °C**. Puncak pukul **09:00**, terendah pukul **23:00**. Model: **XGB-LSTM [T2M]** | sMAPE **0.87%** | RMSE **0.296** (akurasi **tinggi**).

▸ Tekanan atmosfer (PS): rata-rata **98.69 kPa**, kategori **rendah**, tren relatif stabil sepanjang periode. Tertinggi **99.32 kPa**, terendah **98.65 kPa**. Puncak pukul **07:00**, terendah pukul **23:00**. Model: **XGB-LSTM [PS]** | MAE **0.02%** | RMSE **0.029** (akurasi **tinggi**).


Rata-rata error keseluruhan: **2.28%** — tingkat akurasi prediksi tergolong **tinggi** (CircularMAE untuk arah angin, MAE/sMAPE untuk variabel lain).

Klasifikasi lokasi: **Very Stable** — kondisi atmosfer sangat konsisten — ideal untuk prediksi energi jangka panjang pada PLTB. Hasil ini dapat digunakan sebagai referensi dalam perencanaan dan optimasi sistem PLTB.

-END HEADER-

YEAR;MO;DY;HR;WS10M;WD10M;RH2M;T2M;PS;XGB_Base_WS10M;XGB_LSTM_WS10M;XGB_Base_WD10M;XGB_LSTM_WD10M;XGB_Base_RH2M;XGB_LSTM_RH2M;XGB_Base_T2M;XGB_LSTM_T2M;XGB_Base_PS;XGB_LSTM_PS
2017;12;23;19;3,15;242,35;89,75;24,59;99,0;3,037;2,661;242,134;243,107;90,137;89,145;24,832;25,075;99,027;99,039
2017;12;23;20;3,17;245,52;90,75;24,23;99,03;3,06;3,16;245,276;246,644;90,608;90,486;24,445;24,81;99,056;99,062
2017;12;23;21;3,2;247,76;91,56;23,98;99,02;3,176;3,079;247,715;249,595;91,124;91,152;24,157;24,447;99,046;99,057
2017;12;23;22;3,23;248,15;92,0;23,8;98,99;3,22;3,23;248,284;250,922;91,888;91,49;23,958;24,141;99,006;99,027
2017;12;23;23;3,22;246,55;92,38;23,62;98,94;3,222;3,196;246,812;249,817;92,289;91,797;23,802;23,881;98,941;98,969
2017;12;24;0;3,14;244,33;92,56;23,49;98,88;3,221;3,199;244,633;246,92;92,573;91,921;23,61;23,653;98,878;98,883
2017;12;24;1;2,99;241,56;92,88;23,31;98,85;3,096;3,13;242,266;244,182;92,828;92,637;23,522;23,498;98,844;98,832
2017;12;24;2;2,8;238,93;92,94;23,14;98,85;2,949;2,848;239,643;239,566;92,884;92,76;23,382;23,292;98,837;98,814
2017;12;24;3;2,66;237,1;92,81;23,05;98,87;2,724;2,69;237,394;237,52;93,011;92,778;23,328;23,116;98,87;98,823
2017;12;24;4;2,61;236,12;93,0;22,94;98,91;2,61;2,682;236,275;236,397;93,045;92,431;23,218;23,083;98,908;98,865
2017;12;24;5;2,54;237,29;92,31;23,08;98,94;2,548;2,771;237,139;236,124;92,757;91,414;23,29;23,275;98,955;98,938
2017;12;24;6;3,09;235,51;86,5;24,94;99,01;2,975;2,902;235,891;239,32;88,182;89,921;24,695;24,206;99,014;99,002
2017;12;24;7;3,66;232,81;81,75;26,07;99,05;3,572;3,444;232,823;234,318;82,18;84,979;25,91;25,352;99,061;99,042
2017;12;24;8;3,95;234,58;78,31;26,9;99,05;3,902;3,936;234,406;231,012;77,549;77,923;27,039;26,589;99,069;99,049
2017;12;24;9;4,16;237,12;76,06;27,55;99,03;4,113;4,322;237,041;236,76;75,698;73,298;27,597;27,861;99,05;99,03
2017;12;24;10;4,26;239,25;73,81;28,05;98,98;4,315;4,287;239,348;239,421;74,186;71,681;28,085;28,521;98,978;98,973
2017;12;24;11;4,22;240,4;72,25;28,4;98,93;4,319;4,532;239,884;240,775;72,92;71,676;28,344;28,54;98,913;98,899
2017;12;24;12;4,2;239,95;71,12;28,57;98,88;4,262;4,322;239,795;241,028;72,094;71,884;28,547;28,339;98,86;98,831
2017;12;24;13;4,21;237,72;71,12;28,49;98,83;4,247;4,268;237,724;239,165;71,797;72,197;28,44;28,164;98,819;98,785
2017;12;24;14;4,18;234,97;71,94;28,19;98,78;4,256;4,293;235,507;235,369;72,813;73,117;28,145;27,936;98,792;98,772
2017;12;24;15;4,01;231,81;73,75;27,63;98,77;4,081;4,196;231,577;232,557;74,974;74,847;27,614;27,435;98,778;98,784
2017;12;24;16;3,8;230,42;77,38;26,84;98,79;3,796;3,97;230,449;229,581;78,47;78,866;26,953;26,639;98,801;98,809
2017;12;24;17;3,19;229,96;83,94;25,73;98,84;3,261;3,64;230,176;229,855;84,373;83,511;25,867;25,664;98,853;98,844
2017;12;24;18;2,92;230,31;88,0;24,83;98,89;2,971;3,036;230,444;230,25;87,878;86,083;25,202;24,922;98,908;98,89
2017;12;24;19;2,98;232,23;88,88;24,53;98,92;2,845;2,962;232,11;231,281;89,12;88,272;24,601;24,643;98,944;98,945
2017;12;24;20;2,99;236,39;89,75;24,28;98,95;2,908;2,984;236,218;234,61;89,751;89,953;24,326;24,36;98,964;98,981
2017;12;24;21;3,01;240,84;90,81;24,05;98,95;2,955;3,083;239,733;241,196;90,322;90,617;24,163;24,062;98,961;98,979
2017;12;24;22;3,04;244,09;91,56;23,88;98,94;2,958;3,015;243,629;246,2;91,246;90,855;23,903;23,873;98,939;98,947
2017;12;24;23;3,09;246,93;92,25;23,75;98,89;3,045;3,05;246,799;248,13;91,953;91,131;23,735;23,725;98,897;98,893
2017;12;25;0;3,17;249,51;92,88;23,62;98,84;3,14;3,07;249,519;250,282;92,577;91,362;23,639;23,578;98,839;98,822
2017;12;25;1;3,25;250,48;93,25;23,54;98,8;3,232;3,19;250,791;252,541;93,027;92,268;23,451;23,479;98,799;98,782
2017;12;25;2;3,33;250,12;93,38;23,49;98,77;3,306;3,251;250,078;251,272;93,416;92,667;23,422;23,317;98,785;98,771
2017;12;25;3;3,38;248,3;93,38;23,48;98,79;3,382;3,311;248,666;250,353;93,446;92,92;23,373;23,207;98,784;98,776
2017;12;25;4;3,34;246,55;93,06;23,49;98,81;3,344;3,557;246,681;247,831;93,405;92,694;23,339;23,306;98,827;98,793
2017;12;25;5;3,27;244,66;92,44;23,59;98,86;3,313;3,559;244,86;246,396;92,963;91,653;23,452;23,617;98,862;98,85
2017;12;25;6;3,76;242,64;87,88;25,09;98,91;3,739;3,519;243,474;244,267;88,724;89,723;24,894;24,605;98,921;98,908
2017;12;25;7;4,33;243,76;83,25;26,05;98,96;4,324;4,128;243,779;241,867;83,212;84,293;26,063;25,865;98,968;98,952
2017;12;25;8;4,45;246,5;80,38;26,78;98,98;4,438;4,574;245,989;245,975;79,406;78,463;26,982;26,906;98,974;98,964
2017;12;25;9;4,51;249,71;77,75;27,51;98,97;4,532;4,66;249,312;249,249;77,159;74,985;27,628;27,819;98,986;98,946
2017;12;25;10;4,56;251,22;74,94;28,16;98,93;4,578;4,474;251,321;252,0;75,547;73,702;28,125;28,267;98,927;98,901
2017;12;25;11;4,56;250,08;72,62;28,62;98,87;4,566;4,622;249,851;251,736;73,624;73,445;28,452;28,361;98,859;98,848
2017;12;25;12;4,59;246,93;71,44;28,83;98,8;4,613;4,541;247,586;248,722;72,415;72,836;28,761;28,387;98,803;98,792
2017;12;25;13;4,62;243,18;71,38;28,78;98,75;4,594;4,603;243,438;244,475;71,799;72,449;28,859;28,401;98,753;98,748
2017;12;25;14;4,67;239,4;72,44;28,49;98,71;4,655;4,607;239,644;240,332;72,882;73,225;28,446;28,209;98,721;98,723
2017;12;25;15;4,59;237,45;74,94;27,92;98,72;4,607;4,546;237,089;236,536;75,297;75,196;27,931;27,657;98,725;98,726
2017;12;25;16;4,38;238,95;78,44;27,18;98,77;4,326;4,461;238,932;236,348;79,13;79,592;27,138;26,8;98,753;98,745
2017;12;25;17;3,6;243,05;84,62;26,1;98,84;3,774;4,174;242,575;241,241;84,701;84,717;26,184;25,806;98,83;98,785
2017;12;25;18;3,29;247,39;88,31;25,24;98,91;3,312;3,381;247,031;247,779;88,271;87,001;25,404;25,111;98,902;98,856
2017;12;25;19;3,33;250,67;89,31;24,95;98,96;3,153;3,068;250,363;251,864;89,575;88,916;24,966;24,922;98,97;98,931
2017;12;25;20;3,28;254,37;90,19;24,65;99,01;3,214;3,318;253,975;254,143;90,199;90,415;24,721;24,701;99,008;98,982
2017;12;25;21;3,26;258,53;91,38;24,27;99,02;3,252;3,307;258,189;258,08;90,85;91,071;24,451;24,446;99,035;98,997
2017;12;25;22;3,29;262,64;92,25;24,01;99,0;3,234;3,269;262,46;262,189;91,743;91,378;24,159;24,26;99,011;98,982
2017;12;25;23;3,35;266,92;93,0;23,77;98,95;3,265;3,311;266,856;265,456;92,662;91,724;23,871;24,058;98,959;98,936
2017;12;26;0;3,41;269,74;93,25;23,64;98,89;3,376;3,373;270,025;268,903;93,178;92,023;23,65;23,817;98,887;98,863
2017;12;26;1;3,41;271,31;93,25;23,54;98,85;3,437;3,48;271,091;271,337;93,416;92,95;23,563;23,638;98,846;98,818
2017;12;26;2;3,41;272,63;93,31;23,48;98,84;3,413;3,434;272,456;271,288;93,458;93,226;23,433;23,398;98,828;98,803
2017;12;26;3;3,39;274,1;93,31;23,44;98,85;3,397;3,366;274,201;272,844;93,405;93,222;23,364;23,238;98,845;98,807
2017;12;26;4;3,38;275,97;93,5;23,37;98,87;3,397;3,512;275,146;274,618;93,405;92,764;23,344;23,315;98,882;98,843
2017;12;26;5;3,31;277,86;93,25;23,51;98,9;3,336;3,501;277,822;276,582;93,307;91,663;23,395;23,6;98,912;98,913
2017;12;26;6;3,85;276,88;89,75;25,09;98,93;3,813;3,595;276,549;278,04;90,401;89,962;24,801;24,515;98,954;98,974
2017;12;26;7;4,33;272,69;85,81;26,19;98,95;4,396;4,114;272,822;274,062;85,707;85,08;26,013;25,777;98,973;99,009
2017;12;26;8;4,6;270,0;80,75;27,35;98,96;4,531;4,648;270,501;267,598;81,307;80,142;27,13;26,951;98,965;99,003
2017;12;26;9;4,78;269,25;76,5;28,36;98,94;4,711;4,578;269,12;266,927;77,319;76,933;28,076;28,08;98,944;98,963
2017;12;26;10;4,96;268,2;73,5;29,1;98,9;4,924;4,948;267,836;267,494;74,24;73,898;28,869;28,874;98,895;98,901
2017;12;26;11;5,12;267,81;71,31;29,6;98,85;5,106;4,923;267,893;265,779;72,009;71,367;29,464;29,283;98,836;98,837
2017;12;26;12;5,15;268,17;70,12;29,79;98,8;5,226;5,128;267,901;266,026;70,653;70,293;29,773;29,423;98,779;98,782
2017;12;26;13;5,04;268,14;69,75;29,73;98,76;5,175;5,16;267,925;266,996;69,981;70,503;29,635;29,388;98,754;98,742
2017;12;26;14;4,77;266,44;71,12;29,34;98,74;4,951;4,876;266,218;266,668;70,883;71,717;29,319;29,098;98,731;98,726
2017;12;26;15;4,34;261,72;74,06;28,8;98,76;4,491;4,653;262,407;264,02;74,209;73,852;28,751;28,453;98,75;98,742
2017;12;26;16;4,04;257,6;77,94;28,17;98,82;3,968;4,048;257,59;257,734;78,251;78,437;28,094;27,454;98,799;98,772
2017;12;26;17;3,6;255,93;84,12;27,12;98,9;3,509;3,773;256,166;255,305;84,504;84,204;27,059;26,331;98,883;98,835
2017;12;26;18;3,32;256,13;88,69;26,08;98,96;3,365;3,368;255,832;256,13;88,007;87,046;26,197;25,623;98,962;98,916
2017;12;26;19;3,25;259,04;89,94;25,73;99,03;3,194;3,395;258,803;257,79;89,766;89,054;25,693;25,531;99,034;98,999
2017;12;26;20;3,15;263,3;90,94;25,33;99,06;3,128;3,169;263,139;262,603;90,854;90,709;25,403;25,349;99,067;99,047
2017;12;26;21;3,07;268,25;92,0;25,04;99,08;3,084;3,196;267,671;266,994;91,513;91,55;25,131;25,063;99,08;99,057
2017;12;26;22;2,95;272,89;92,75;24,8;99,08;2,977;3,085;272,043;271,952;92,399;91,93;24,858;24,834;99,072;99,037
2017;12;26;23;2,84;277,59;93,12;24,62;99,05;2,857;2,992;276,772;276,146;92,945;92,275;24,575;24,616;99,046;98,991
2017;12;27;0;2,78;281,69;93,31;24,54;99,0;2,795;2,853;281,98;280,665;93,326;92,504;24,481;24,4;98,994;98,924
2017;12;27;1;2,74;284,04;93,31;24,48;98,95;2,74;2,833;283,82;285,321;93,394;93,309;24,374;24,285;98,944;98,897
2017;12;27;2;2,69;285,69;93,25;24,44;98,95;2,727;2,764;285,394;285,614;93,424;93,46;24,301;24,138;98,924;98,893
2017;12;27;3;2,58;288,93;93,12;24,41;98,96;2,662;2,72;288,709;287,102;93,339;93,404;24,255;24,066;98,95;98,902
2017;12;27;4;2,44;294,35;93,0;24,37;99,0;2,477;2,754;293,746;291,963;93,139;92,891;24,295;24,216;98,991;98,954
2017;12;27;5;2,29;300,59;92,75;24,45;99,05;2,346;2,661;300,3;298,602;92,896;91,647;24,341;24,528;99,052;99,018
2017;12;27;6;2,17;308,72;91,31;25,27;99,11;2,361;2,583;307,485;304,114;90,683;89,623;25,166;25,279;99,109;99,084
2017;12;27;7;2,38;310,48;88,25;26,01;99,16;2,339;2,691;310,426;310,181;88,073;84,651;26,088;26,451;99,161;99,136
2017;12;27;8;2,57;306,1;84,88;26,78;99,17;2,475;2,448;306,019;307,342;84,07;81,107;26,82;27,281;99,172;99,156
2017;12;27;9;2,75;302,61;81,94;27,37;99,16;2,721;3,046;302,453;300,393;81,407;79,67;27,487;27,879;99,163;99,144
2017;12;27;10;2,77;295,7;80,69;27,66;99,11;2,839;2,968;297,065;298,741;79,74;78,377;27,819;28,248;99,104;99,098
2017;12;27;11;2,85;287,24;80,0;27,9;99,05;2,853;3,135;287,417;288,508;78,877;77,735;27,974;28,358;99,031;99,032
2017;12;27;12;2,87;279,72;79,62;28,07;98,98;2,905;3,042;279,842;278,819;78,998;78,361;28,072;28,229;98,971;98,96
2017;12;27;13;2,91;272,0;79,25;28,17;98,92;2,959;3,098;271,934;272,536;80,172;79,783;28,109;27,967;98,91;98,903
2017;12;27;14;2,91;263,83;79,31;28,12;98,86;2,964;3,067;264,259;265,545;80,202;81,085;27,984;27,677;98,873;98,881
2017;12;27;15;2,74;260,13;80,25;28,01;98,85;2,866;3,048;260,19;257,943;81,48;82,346;27,748;27,307;98,86;98,884
2017;12;27;16;2,58;260,25;81,12;27,69;98,88;2,622;2,869;259,87;258,833;83,26;84,974;27,499;26,833;98,874;98,91
2017;12;27;17;2,33;257,41;86,06;26,92;98,92;2,31;2,654;257,496;261,709;86,743;87,575;26,864;26,28;98,933;98,955
2017;12;27;18;2,38;253,77;87,88;26,28;98,98;2,256;2,347;254,412;256,1;88,831;88,023;26,305;25,815;98,993;99,011
2017;12;27;19;2,35;251,57;88,56;26,03;99,05;2,313;2,388;251,858;252,728;89,284;89,118;25,913;25,672;99,048;99,061
2017;12;27;20;2,34;249,44;89,31;25,8;99,12;2,362;2,509;249,831;252,429;89,525;90,141;25,696;25,562;99,104;99,09
2017;12;27;21;2,47;250,42;90,56;25,55;99,14;2,376;2,334;250,685;250,471;90,058;90,514;25,558;25,356;99,134;99,105
2017;12;27;22;2,57;253,6;91,44;25,31;99,12;2,508;2,508;253,457;253,897;90,987;90,777;25,364;25,211;99,124;99,105
2017;12;27;23;2,52;260,01;91,81;25,13;99,06;2,562;2,631;259,623;258,135;91,746;91,124;25,12;25,068;99,066;99,074
2017;12;28;0;2,47;270,36;92,25;24,99;99,0;2,503;2,605;269,295;265,348;92,18;91,396;24,974;24,89;99,001;99,004
2017;12;28;1;2,54;280,45;92,94;24,83;98,96;2,503;2,525;279,124;278,143;92,571;92,198;24,866;24,795;98,95;98,954
2017;12;28;2;2,67;288,59;93,31;24,7;98,94;2,591;2,545;289,062;287,365;93,109;92,424;24,677;24,636;98,933;98,926
2017;12;28;3;2,71;294,87;93,38;24,63;98,95;2,7;2,681;294,527;294,148;93,471;92,645;24,613;24,504;98,946;98,922
2017;12;28;4;2,64;298,46;93,06;24,58;98,98;2,739;2,85;298,973;299,329;93,363;92,573;24,58;24,514;98,985;98,961
2017;12;28;5;2,54;300,51;92,75;24,62;99,03;2,629;2,801;300,585;300,654;93,031;91,754;24,598;24,69;99,035;99,018
2017;12;28;6;2,49;300,5;91,0;25,58;99,1;2,647;2,744;300,424;301,381;90,659;90,209;25,461;25,198;99,094;99,075
2017;12;28;7;2,82;293,87;87,62;26,4;99,14;2,732;2,723;294,431;299,494;87,626;86,223;26,312;26,151;99,148;99,122
2017;12;28;8;3,2;284,99;84,12;27,06;99,16;2,979;3,081;285,63;287,094;83,944;82,327;27,055;26,971;99,166;99,143
2017;12;28;9;3,47;274,9;81,81;27,47;99,13;3,389;3,461;275,986;276,555;81,16;79,972;27,582;27,73;99,156;99,126
2017;12;28;10;3,67;268,17;80,25;27,8;99,06;3,638;3,694;267,958;266,475;80,011;78,331;27,922;28,187;99,073;99,074
2017;12;28;11;3,68;267,32;78,94;28,09;99,0;3,734;3,707;267,317;263,512;78,617;77,786;28,186;28,272;98,993;98,991
2017;12;28;12;3,61;265,91;77,44;28,45;98,93;3,677;3,845;266,06;267,07;78,024;78,084;28,293;28,159;98,931;98,898
2017;12;28;13;3,59;261,61;75,94;28,79;98,87;3,63;3,506;262,422;264,047;77,329;78,411;28,436;28,054;98,871;98,832
2017;12;28;14;3,64;254,56;75,81;28,8;98,82;3,621;3,616;255,154;257,739;77,081;78,41;28,499;28,034;98,824;98,808
2017;12;28;15;3,53;248,72;78,75;28,34;98,81;3,596;3,584;249,333;249,756;78,822;78,596;28,26;28,011;98,819;98,818
2017;12;28;16;3,22;245,18;82,62;27,73;98,85;3,311;3,508;245,121;246,348;82,453;81,433;27,671;27,731;98,851;98,85
2017;12;28;17;2,87;242,11;87,38;26,89;98,92;2,869;3,21;242,855;245,146;87,488;86,088;26,826;27,048;98,917;98,898
2017;12;28;18;2,59;238,32;90,62;26,3;98,98;2,63;2,733;238,442;241,974;89,936;88,461;26,288;26,231;98,983;98,967
2017;12;28;19;2,53;239,4;91,25;26,05;99,03;2,478;2,66;239,277;237,181;91,076;90,283;26,006;25,779;99,049;99,043
2017;12;28;20;2,46;241,97;91,5;25,88;99,08;2,435;2,379;241,801;243,347;91,763;91,563;25,814;25,621;99,082;99,087
2017;12;28;21;2,42;245,59;91,62;25,72;99,1;2,422;2,61;245,203;246,882;91,811;92,071;25,689;25,437;99,098;99,096
2017;12;28;22;2,38;248,23;91,75;25,55;99,08;2,391;2,456;248,364;250,649;91,863;92,111;25,533;25,338;99,084;99,078
2017;12;28;23;2,35;250,96;91,88;25,37;99,02;2,349;2,439;250,467;252,026;91,932;92,018;25,363;25,25;99,028;99,035
2017;12;29;0;2,3;254,4;91,94;25,23;98,96;2,319;2,357;253,838;254,523;92,11;91,822;25,212;25,113;98,956;98,963
2017;12;29;1;2,17;258,77;91,88;25,14;98,93;2,261;2,408;258,19;258,399;92,116;92,331;25,122;25,034;98,92;98,909
2017;12;29;2;2,06;263,47;91,81;25,07;98,91;2,129;2,266;263,159;262,275;92,105;92,259;24,991;24,865;98,904;98,882
2017;12;29;3;1,98;267,51;91,88;24,98;98,92;2,006;2,048;266,84;266,722;92,08;92,082;24,942;24,738;98,927;98,887
2017;12;29;4;2,02;274,89;92,12;24,83;98,97;1,995;2,072;274,178;269,748;92,147;91,609;24,882;24,788;98,962;98,932
2017;12;29;5;2,12;282,14;92,38;24,79;99,03;2,021;2,122;280,899;279,745;92,092;90,713;24,794;24,981;99,023;98,995
2017;12;29;6;2,62;285,95;89,62;25,74;99,12;2,429;2,371;285,634;286,189;89,896;89,597;25,617;25,503;99,101;99,061
2017;12;29;7;3,02;283,14;85,06;26,57;99,17;2,961;2,801;283,442;286,565;85,476;86,339;26,506;26,319;99,166;99,122
2017;12;29;8;3,15;281,14;80,62;27,48;99,2;3,19;3,546;281,795;278,037;81,046;81,662;27,416;26,969;99,193;99,156
2017;12;29;9;3,2;279,97;77,06;28,29;99,19;3,254;3,269;280,097;277,94;77,318;77,462;28,161;27,737;99,192;99,152
2017;12;29;10;3,19;274,22;74,31;28,94;99,12;3,251;3,288;274,665;277,111;74,746;74,386;28,834;28,419;99,136;99,108
2017;12;29;11;3,22;264,15;72,31;29,35;99,05;3,265;3,279;265,133;267,189;73,022;72,544;29,284;28,915;99,042;99,039
2017;12;29;12;3,42;252,19;71,69;29,48;98,98;3,325;3,178;252,484;255,327;71,926;71,782;29,538;29,195;98,974;98,953
2017;12;29;13;3,74;239,26;72,38;29,49;98,92;3,621;3,543;239,786;244,205;71,746;72,02;29,416;29,236;98,912;98,885
2017;12;29;14;4,02;229,57;74,12;29,11;98,88;3,964;3,847;229,784;230,574;73,757;73,58;29,071;28,998;98,882;98,86
2017;12;29;15;4,16;218,74;77,81;28,41;98,88;4,103;4,117;218,337;224,559;77,257;76,354;28,466;28,528;98,878;98,87
2017;12;29;16;4,19;209,39;83,5;27,45;98,94;4,079;4,075;209,924;213,926;82,166;81,506;27,615;27,794;98,924;98,91
2017;12;29;17;3,74;206,94;89,0;26,48;99,01;3,809;4,03;207,566;206,112;88,141;87,026;26,612;26,838;99,004;98,973
2017;12;29;18;3,42;209,55;91,44;25,98;99,08;3,499;3,658;208,938;207,846;90,793;89,643;25,996;26,0;99,076;99,052
2017;12;29;19;3,21;212,26;91,88;25,83;99,14;3,204;3,066;212,011;213,434;91,887;91,455;25,782;25,585;99,138;99,13
2017;12;29;20;2,86;213,3;92,12;25,7;99,21;2,961;3,171;213,845;216,052;92,365;92,301;25,674;25,461;99,195;99,172
2017;12;29;21;2,7;214,61;92,31;25,56;99,24;2,726;2,742;214,538;216,039;92,317;92,418;25,588;25,328;99,226;99,186
2017;12;29;22;2,69;219,57;92,5;25,4;99,21;2,614;2,598;219,818;217,95;92,518;92,343;25,417;25,275;99,213;99,182
2017;12;29;23;2,66;224,76;92,88;25,23;99,15;2,626;2,676;224,548;225,771;92,729;92,284;25,245;25,194;99,153;99,15
2017;12;30;0;2,54;226,87;93,12;25,05;99,09;2,607;2,702;226,828;230,341;93,043;92,199;25,103;25,034;99,085;99,076
2017;12;30;1;2,38;226,6;93,19;24,93;99,05;2,468;2,626;226,372;228,765;93,238;92,893;24,92;24,917;99,037;99,028
2017;12;30;2;2,27;227,09;93,38;24,8;99,03;2,316;2,381;226,948;225,707;93,375;93,059;24,804;24,701;99,022;99,007
2017;12;30;3;2,21;228,3;93,5;24,65;99,03;2,199;2,282;228,583;227,598;93,43;93,138;24,72;24,529;99,023;99,015
2017;12;30;4;2,13;229,01;93,38;24,59;99,07;2,177;2,353;229,277;229,128;93,502;92,907;24,623;24,543;99,061;99,055
2017;12;30;5;2,08;230,33;93,06;24,7;99,1;2,093;2,373;230,529;229,236;93,3;92,088;24,642;24,707;99,111;99,109
2017;12;30;6;2,61;229,49;89,81;25,77;99,17;2,383;2,323;229,387;231,103;90,204;90,628;25,671;25,442;99,167;99,167
2017;12;30;7;3,03;230,44;85,62;26,44;99,21;2,948;2,851;230,556;228,548;85,391;86,125;26,552;26,508;99,213;99,207
2017;12;30;8;3,14;229,74;82,75;27,06;99,23;3,205;3,356;229,468;231,068;82,164;80,854;27,293;27,35;99,238;99,214
2017;12;30;9;3,18;226,69;80,44;27,59;99,22;3,209;3,296;226,749;228,879;79,343;77,58;27,728;28,062;99,222;99,191
2017;12;30;10;3,28;223,65;79,19;27,93;99,16;3,289;3,299;223,673;224,264;78,495;76,409;28,045;28,369;99,166;99,136
2017;12;30;11;3,44;220,02;78,44;28,15;99,1;3,37;3,406;220,07;221,886;77,789;76,697;28,237;28,37;99,091;99,062
2017;12;30;12;3,71;215,93;78,0;28,29;99,02;3,599;3,624;216,205;218,315;77,585;77,65;28,208;28,231;99,022;98,987
2017;12;30;13;4,16;212,26;77,94;28,23;98,97;4,014;3,916;212,893;213,898;78,279;78,924;28,188;28,048;98,961;98,932
2017;12;30;14;4,5;208,61;79,0;27,92;98,92;4,425;4,302;209,631;210,506;79,188;80,122;27,961;27,808;98,927;98,913
2017;12;30;15;4,66;204,25;81,31;27,39;98,92;4,643;4,625;203,873;206,998;81,622;81,765;27,406;27,41;98,92;98,928
2017;12;30;16;4,38;199,47;84,19;26,76;98,96;4,394;4,56;199,753;202,495;84,32;85,207;26,693;26,808;98,957;98,967
2017;12;30;17;3,43;194,23;88,06;26,03;99,05;3,736;4,251;194,405;197,598;88,373;88,529;26,094;26,072;99,033;99,021
2017;12;30;18;2,83;190,35;90,19;25,53;99,12;3,03;3,047;190,153;191,214;90,423;89,562;25,595;25,506;99,112;99,091
2017;12;30;19;2,57;187,69;90,81;25,35;99,18;2,543;2,491;188,671;187,557;90,948;90,585;25,35;25,263;99,183;99,17
2017;12;30;20;2,36;185,31;91,31;25,13;99,22;2,373;2,411;184,636;185,524;91,288;91,37;25,182;25,147;99,225;99,218
2017;12;30;21;2,23;184,21;91,69;24,94;99,22;2,254;2,296;184,527;183,285;91,646;91,709;25,037;24,969;99,234;99,229
2017;12;30;22;2,12;184,24;92,12;24,71;99,18;2,15;2,311;184,073;183,217;91,964;91,864;24,821;24,825;99,191;99,207
2017;12;30;23;2,03;183,54;92,62;24,48;99,11;2,072;2,164;183,151;184,744;92,265;91,969;24,646;24,66;99,113;99,148
2017;12;31;0;1,98;181,58;92,88;24,32;99,03;1,986;2,057;181,722;184,352;92,801;91,991;24,424;24,447;99,046;99,057
2017;12;31;1;2,02;181,11;93,25;24,19;98,97;2,003;2,019;180,961;179,454;93,115;92,72;24,259;24,288;98,981;98,997
2017;12;31;2;2,07;183,47;93,56;24,1;98,93;2,031;2,014;182,381;178,914;93,429;92,882;24,154;24,071;98,948;98,96
2017;12;31;3;2,03;190,66;93,75;24,06;98,95;2,068;2,113;189,35;182,932;93,712;92,983;24,035;23,912;98,941;98,945
2017;12;31;4;2,01;201,18;93,88;23,99;99,0;2,032;2,18;201,554;193,872;93,809;92,813;24,015;23,94;98,986;98,968
2017;12;31;5;2,07;209,37;93,81;24,08;99,07;2,009;2,141;209,089;206,855;93,892;92,082;24,093;24,153;99,061;99,035
2017;12;31;6;2,72;212,55;90,38;25,37;99,13;2,444;2,318;212,157;214,122;90,844;90,885;25,213;25,017;99,13;99,109
