-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: WS10M, WD10M, RH2M, T2M, PS
Mode: Best Stacking (XGB + Best DL) per variabel
WS10M | Model: XGB-LSTM [WS10M] | MAE=0.211 RMSE=0.28 sMAPE=6.89% R2=0.981
WD10M | Model: XGB-LSTM [WD10M] | MAE=N/A RMSE=N/A CircularMAE=2.512° R2=N/A
RH2M | Model: XGB-LSTM [RH2M] | MAE=0.505 RMSE=0.664 MAE=0.51 R2=0.974
T2M | Model: XGB-BiLSTM [T2M] | MAE=0.1 RMSE=0.133 sMAPE=0.37% R2=0.969
PS | Model: XGB-BiLSTM [PS] | MAE=0.02 RMSE=0.026 MAE=0.02 R2=0.974

Forecast Summary:
Ringkasan prediksi cuaca untuk periode 01-01-2023 hingga 08-01-2023:

▸ Kecepatan angin (WS10M): rata-rata **0.75 m/s**, kategori **tenang (calm)**, tren menurun menuju akhir periode. Tertinggi **6.47 m/s**, terendah **0.33 m/s**. Puncak pukul **07:00**, terendah pukul **04:00**. Model: **XGB-LSTM [WS10M]** | sMAPE **6.89%** | RMSE **0.28** (akurasi **tinggi**).

▸ Arah angin (WD10M): rata-rata **232.30 derajat**, kategori **dari barat daya**, tren menurun menuju akhir periode. Tertinggi **283.96 derajat**, terendah **220.68 derajat**. Puncak pukul **14:00**, terendah pukul **06:00**. Model: **XGB-LSTM [WD10M]** | CircularMAE **2.512°** | Acc±15° **98.6%** (akurasi **tinggi**).

▸ Kelembaban udara (RH2M): rata-rata **67.83 %**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **83.37 %**, terendah **66.87 %**. Puncak pukul **07:00**, terendah pukul **15:00**. Model: **XGB-LSTM [RH2M]** | MAE **0.51%** | RMSE **0.664** (akurasi **tinggi**).

▸ Suhu udara (T2M): rata-rata **25.24 °C**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **27.57 °C**, terendah **24.60 °C**. Puncak pukul **09:00**, terendah pukul **02:00**. Model: **XGB-BiLSTM [T2M]** | sMAPE **0.37%** | RMSE **0.133** (akurasi **tinggi**).

▸ Tekanan atmosfer (PS): rata-rata **100.32 kPa**, kategori **normal**, tren relatif stabil sepanjang periode. Tertinggi **100.86 kPa**, terendah **100.28 kPa**. Puncak pukul **07:00**, terendah pukul **23:00**. Model: **XGB-BiLSTM [PS]** | MAE **0.02%** | RMSE **0.026** (akurasi **tinggi**).


Rata-rata error keseluruhan: **1.95%** — tingkat akurasi prediksi tergolong **tinggi** (CircularMAE untuk arah angin, MAE/sMAPE untuk variabel lain).

Klasifikasi lokasi: **Very Stable** — kondisi atmosfer sangat konsisten — ideal untuk prediksi energi jangka panjang pada PLTB. Hasil ini dapat digunakan sebagai referensi dalam perencanaan dan optimasi sistem PLTB.

-END HEADER-

YEAR;MO;DY;HR;WS10M;WD10M;RH2M;T2M;PS;XGB_Base_WS10M;XGB_LSTM_WS10M;XGB_Base_WD10M;XGB_LSTM_WD10M;XGB_Base_RH2M;XGB_LSTM_RH2M;XGB_Base_T2M;XGB_BiLSTM_T2M;XGB_Base_PS;XGB_BiLSTM_PS
2021;8;7;17;1,71;173,17;77,19;28,83;100,69;1,542;1,707;172,544;176,395;77,146;78,407;28,859;28,654;100,697;100,696
2021;8;7;18;2,08;165,65;78,69;28,48;100,78;2,054;2,327;167,178;164,771;79,588;81,585;28,544;28,431;100,762;100,762
2021;8;7;19;2,41;157,75;82,44;28,08;100,87;2,423;2,514;158,184;158,528;81,386;81,705;28,221;28,207;100,851;100,835
2021;8;7;20;2,76;151,77;84,56;27,76;100,94;2,712;2,737;152,998;151,004;83,619;82,439;27,873;27,953;100,928;100,915
2021;8;7;21;3,02;147,99;86,25;27,48;100,97;3,025;2,985;149,144;146,555;85,932;86,245;27,587;27,679;100,966;100,972
2021;8;7;22;3,27;145,89;87,62;27,26;100,97;3,27;3,237;145,936;144,686;87,199;86,94;27,316;27,414;100,974;100,982
2021;8;7;23;3,57;144,36;88,75;27,04;100,95;3,482;3,367;144,161;144,221;88,355;88,608;27,12;27,191;100,939;100,945
2021;8;8;0;3,91;143,13;89,69;26,87;100,9;3,796;3,612;143,311;143,797;89,4;89,237;26,884;26,947;100,893;100,881
2021;8;8;1;4,23;141,46;90,25;26,74;100,84;4,096;4,037;141,413;142,536;90,1;90,044;26,751;26,852;100,84;100,842
2021;8;8;2;4,48;139,45;90,5;26,67;100,79;4,413;4,401;139,559;139,642;90,491;90,29;26,648;26,743;100,798;100,812
2021;8;8;3;4,69;137,23;90,69;26,62;100,76;4,648;4,679;137,234;137,336;90,781;90,324;26,618;26,602;100,773;100,793
2021;8;8;4;4,7;133,38;90,81;26,59;100,76;4,745;4,833;133,29;134,791;90,515;90,026;26,573;26,569;100,769;100,795
2021;8;8;5;4,58;129,12;90,69;26,6;100,8;4,673;4,914;129,269;129,829;90,641;89,634;26,574;26,671;100,795;100,82
2021;8;8;6;4,47;126,25;90,31;26,8;100,86;4,487;4,633;126,79;125,605;89,912;88,787;26,806;26,872;100,863;100,863
2021;8;8;7;4,46;124,58;88,94;27,15;100,91;4,406;4,438;124,898;124,403;88,402;87,492;27,176;27,181;100,918;100,918
2021;8;8;8;4,19;122,36;87,62;27,46;100,96;4,315;4,428;122,653;124,206;86,762;85,729;27,501;27,635;100,958;100,958
2021;8;8;9;3,75;118,65;85,88;27,76;100,97;3,934;4,278;119,694;122,04;85,641;84,323;27,759;28,035;100,964;100,958
2021;8;8;10;3,2;113,31;84,06;28,01;100,92;3,304;3,567;114,912;117,591;83,891;83,795;28,009;28,231;100,935;100,93
2021;8;8;11;2,53;107,43;82,19;28,27;100,84;2,729;3,04;108,835;111,155;82,236;81,775;28,225;28,253;100,848;100,871
2021;8;8;12;1,87;102,81;80,31;28,52;100,75;2,048;2,41;104,269;104,954;80,466;80,695;28,459;28,29;100,758;100,775
2021;8;8;13;1,29;102,19;78,94;28,7;100,65;1,393;1,673;102,988;102,046;79,35;79,254;28,639;28,426;100,671;100,682
2021;8;8;14;0,91;113,91;78,31;28,81;100,59;0,919;1,229;111,636;105,407;78,328;78,227;28,743;28,588;100,604;100,62
2021;8;8;15;0,86;136,11;78,44;28,85;100,57;0,87;1,021;134,582;127,449;78,356;78,77;28,703;28,629;100,571;100,586
2021;8;8;16;1,16;151,02;79,81;28,72;100,59;1,022;1,053;149,885;151,916;79,44;79,654;28,649;28,516;100,584;100,598
2021;8;8;17;1,55;151,62;82,31;28,37;100,65;1,443;1,391;150,38;157,269;81,716;81,847;28,398;28,325;100,644;100,651
2021;8;8;18;2,01;149,84;84,75;28,08;100,74;1,891;1,956;149,412;149,528;84,386;84,696;28,087;28,087;100,724;100,724
2021;8;8;19;2,52;147,3;85,25;27,96;100,84;2,402;2,364;147,108;146,616;85,551;86,282;27,957;27,803;100,814;100,805
2021;8;8;20;3,04;145,9;86,19;27,81;100,91;2,923;2,832;145,987;144,326;85,967;87,0;27,831;27,613;100,899;100,882
2021;8;8;21;3,4;144,34;87,38;27,65;100,94;3,395;3,34;144,161;143,828;86,789;85,805;27,697;27,609;100,94;100,937
2021;8;8;22;3,6;144,0;88,19;27,51;100,95;3,683;3,705;143,869;142,624;87,977;88,04;27,539;27,583;100,948;100,943
2021;8;8;23;3,77;144,1;88,88;27,36;100,93;3,817;3,78;143,869;143,523;88,752;88,49;27,374;27,408;100,916;100,905
2021;8;9;0;3,94;144,92;89,5;27,21;100,87;3,941;3,821;144,911;144,57;89,323;89,107;27,213;27,161;100,873;100,851
2021;8;9;1;4,14;146,16;90,0;27,08;100,8;4,053;4,076;145,949;145,406;89,831;89,604;27,09;27,09;100,814;100,815
2021;8;9;2;4,37;146,31;90,12;27,01;100,75;4,282;4,28;145,949;145,633;90,161;89,704;26,99;27,023;100,758;100,773
2021;8;9;3;4,58;144,71;90,0;26,95;100,73;4,537;4,554;144,556;144,801;90,335;90,125;26,937;26,888;100,735;100,745
2021;8;9;4;4,77;143,52;89,44;26,97;100,74;4,715;4,774;143,724;141,814;89,763;89,565;26,911;26,844;100,743;100,753
2021;8;9;5;4,9;142,05;89,25;26,98;100,78;4,876;4,93;142,054;140,873;89,317;88,719;26,955;26,947;100,777;100,794
2021;8;9;6;5,04;139,97;88,94;27,1;100,83;5,017;5,033;140,078;139,471;88,501;87,616;27,14;27,184;100,838;100,849
2021;8;9;7;5,39;138,17;87,62;27,4;100,89;5,248;5,062;138,214;137,476;87,337;87,344;27,379;27,488;100,896;100,9
2021;8;9;8;5,59;137,61;86,5;27,63;100,93;5,496;5,32;137,639;136,561;86,419;85,708;27,63;27,787;100,934;100,927
2021;8;9;9;5,8;138,28;85,5;27,83;100,9;5,777;5,7;138,33;137,466;85,376;84,072;27,853;28,047;100,924;100,931
2021;8;9;10;5,95;138,04;84,75;27,94;100,83;5,898;5,583;138,372;139,348;84,515;83,68;27,965;28,201;100,851;100,894
2021;8;9;11;6,03;137,36;84,31;28,01;100,73;6,023;5,86;137,594;138,794;83,937;83,168;28,037;28,209;100,759;100,792
2021;8;9;12;6,08;138,38;84,06;28,01;100,64;6,06;5,908;138,629;138,245;84,037;83,175;28,053;28,163;100,658;100,667
2021;8;9;13;6,05;140,55;84,31;27,92;100,56;6,059;5,903;140,346;140,561;84,09;83,469;27,935;28,099;100,569;100,568
2021;8;9;14;5,91;144,04;84,88;27,78;100,49;6,048;6,03;143,915;143,114;84,62;84,112;27,792;27,984;100,504;100,518
2021;8;9;15;5,82;147,61;86,12;27,54;100,47;5,895;5,896;147,575;146,676;85,544;85,494;27,624;27,763;100,477;100,508
2021;8;9;16;5,73;150,04;87,0;27,4;100,48;5,752;5,784;149,518;149,357;86,748;86,94;27,424;27,466;100,477;100,518
2021;8;9;17;5,52;151,26;87,81;27,28;100,52;5,612;5,876;150,372;150,33;87,562;88,496;27,228;27,18;100,532;100,558
2021;8;9;18;5,42;152,18;88,0;27,21;100,59;5,438;5,675;151,979;150,286;88,24;88,066;27,132;27,057;100,593;100,619
2021;8;9;19;5,46;153,95;88,12;27,18;100,69;5,389;5,429;153,941;150,682;88,217;87,947;27,151;27,099;100,669;100,68
2021;8;9;20;5,66;157,43;88,25;27,17;100,75;5,544;5,598;155,92;152,612;88,253;87,499;27,124;27,151;100,746;100,744
2021;8;9;21;6,07;159,18;88,25;27,15;100,78;5,855;5,761;158,413;156,518;88,405;88,296;27,141;27,137;100,782;100,801
2021;8;9;22;6,44;159,04;88,31;27,11;100,8;6,284;6,126;159,009;157,811;88,375;88,172;27,088;27,07;100,788;100,807
2021;8;9;23;6,73;160,47;88,44;27,02;100,79;6,665;6,63;160,905;157,319;88,439;88,2;27,025;26,976;100,785;100,765
2021;8;10;0;6,92;162,53;88,25;26,94;100,76;6,877;6,699;162,453;160,531;88,472;88,268;26,93;26,854;100,752;100,717
2021;8;10;1;6,93;164,16;88,12;26,87;100,71;6,992;6,979;164,057;162,435;88,385;88,086;26,845;26,837;100,701;100,693
2021;8;10;2;6,87;165,52;88,06;26,77;100,69;6,94;6,991;164,864;162,637;88,127;87,671;26,793;26,796;100,674;100,675
2021;8;10;3;6,81;165,31;88,31;26,67;100,71;6,824;6,792;164,864;163,786;88,188;87,789;26,708;26,694;100,687;100,67
2021;8;10;4;6,77;161,0;88,5;26,57;100,75;6,76;6,796;161,388;162,443;88,225;87,86;26,614;26,628;100,748;100,702
2021;8;10;5;7,08;152,73;88,19;26,52;100,8;6,87;6,794;154,406;155,603;88,209;87,99;26,561;26,648;100,808;100,776
2021;8;10;6;7,88;144,64;87,19;26,6;100,84;7,384;6,95;145,92;145,509;87,627;87,731;26,653;26,753;100,854;100,853
2021;8;10;7;9,15;138,63;85,5;26,79;100,86;8,414;7,933;138,513;138,61;85,521;86,05;26,831;26,928;100,887;100,9
2021;8;10;8;9,95;131,88;84,0;27,05;100,88;9,35;9,251;132,282;135,123;83,589;83,956;27,076;27,149;100,897;100,904
2021;8;10;9;10,16;127,63;82,94;27,3;100,87;9,895;10,27;128,045;128,507;82,561;82,412;27,304;27,331;100,87;100,87
2021;8;10;10;9,9;128,4;81,88;27,5;100,82;9,993;9,843;128,602;127,044;81,83;81,634;27,533;27,508;100,822;100,823
2021;8;10;11;9,23;130,12;80,62;27,78;100,78;9,783;9,435;130,206;132,425;80,854;81,234;27,734;27,66;100,758;100,763
2021;8;10;12;8,5;130,97;79,69;28,01;100,73;9,163;8,771;130,979;134,498;79,77;80,02;27,945;27,794;100,698;100,687
2021;8;10;13;7,91;132,16;79,12;28,13;100,65;8,271;7,817;132,404;134,402;79,174;79,143;28,103;27,974;100,648;100,641
2021;8;10;14;7,59;133,87;79,0;28,18;100,58;7,642;7,544;133,991;135,618;79,046;79,352;28,16;28,139;100,595;100,619
2021;8;10;15;7,57;135,92;79,81;28,08;100,53;7,444;7,325;135,888;137,196;79,668;79,539;28,081;28,144;100,556;100,587
2021;8;10;16;7,65;137,94;81,0;27,92;100,53;7,55;7,431;138,003;138,771;80,787;80,953;27,889;27,977;100,531;100,565
2021;8;10;17;7,66;138,89;82,75;27,58;100,56;7,694;7,775;139,034;140,029;82,806;82,617;27,605;27,719;100,566;100,58
2021;8;10;18;7,86;138,71;83,5;27,37;100,64;7,722;7,719;138,417;139,74;84,084;83,973;27,333;27,48;100,635;100,635
2021;8;10;19;8,07;137,98;83,69;27,28;100,73;7,891;7,789;138,159;138,582;84,046;84,539;27,264;27,285;100,714;100,712
2021;8;10;20;8,28;136,76;83,81;27,19;100,8;8,202;8,253;136,672;137,484;84,01;83,973;27,194;27,181;100,79;100,796
2021;8;10;21;8,47;135,04;83,75;27,11;100,83;8,341;8,25;134,95;136,16;84,045;84,072;27,118;27,18;100,827;100,857
2021;8;10;22;8,65;131,74;83,81;27,03;100,84;8,507;8,456;132,058;134,539;83,989;84,074;27,042;27,136;100,831;100,867
2021;8;10;23;8,82;128,17;83,94;26,94;100,82;8,621;8,575;128,539;130,716;84,104;84,028;26,951;27,0;100,815;100,828
2021;8;11;0;8,93;125,64;84,19;26,82;100,76;8,806;8,571;126,023;127,666;84,269;84,145;26,816;26,808;100,764;100,767
2021;8;11;1;9,01;123,69;84,12;26,74;100,72;8,881;8,89;123,829;125,97;84,27;84,198;26,734;26,769;100,711;100,726
2021;8;11;2;9,05;121,95;83,75;26,7;100,69;8,836;8,811;122,05;123,415;84,183;84,346;26,666;26,712;100,686;100,687
2021;8;11;3;9,03;120,8;83,31;26,66;100,69;8,974;8,902;121,421;121,686;83,485;83,917;26,638;26,603;100,683;100,686
2021;8;11;4;8,82;120,9;83,06;26,62;100,7;8,811;8,929;121,082;120,624;82,911;83,304;26,623;26,597;100,711;100,719
2021;8;11;5;8,59;121,77;83,0;26,58;100,75;8,68;8,753;121,63;121,538;82,757;82,439;26,598;26,709;100,754;100,765
2021;8;11;6;8,58;122,62;82,44;26,76;100,82;8,527;8,428;122,405;122,87;82,411;82,014;26,751;26,882;100,818;100,811
2021;8;11;7;8,95;123,29;80,31;27,26;100,91;8,709;8,446;123,206;123,802;80,791;81,456;27,144;27,088;100,887;100,861
2021;8;11;8;9,18;123,23;77,75;27,68;100,97;9,009;8,853;123,225;124,686;78,184;79,266;27,613;27,418;100,953;100,913
2021;8;11;9;9,16;123,38;75,88;28,04;100,98;8,976;9,231;123,402;124,533;76,059;76,138;28,004;27,887;100,966;100,951
2021;8;11;10;9,04;123,9;74,62;28,32;100,93;8,906;8,855;124,057;125,451;74,444;74,499;28,295;28,309;100,94;100,942
2021;8;11;11;8,84;124,2;73,5;28,58;100,86;8,737;8,673;124,303;126,714;73,415;73,755;28,547;28,506;100,862;100,873
2021;8;11;12;8,49;125,26;72,56;28,8;100,78;8,612;8,55;125,642;127,079;72,768;73,033;28,781;28,596;100,773;100,774
2021;8;11;13;8,15;127,96;72,25;28,9;100,72;8,221;8,191;128,108;128,87;72,136;72,474;28,88;28,693;100,706;100,69
2021;8;11;14;8,03;131,8;72,81;28,83;100,66;8,017;7,91;132,003;132,556;72,534;72,461;28,862;28,78;100,66;100,645
2021;8;11;15;8,14;135,35;74,44;28,61;100,64;7,992;7,908;135,177;136,151;73,95;73,671;28,712;28,711;100,641;100,64
2021;8;11;16;8,34;137,24;76,5;28,28;100,66;8,192;8,182;137,05;138,446;76,314;76,352;28,34;28,403;100,658;100,655
2021;8;11;17;8,44;137,14;79,25;27,8;100,7;8,385;8,495;137,053;138,521;79,288;79,306;27,882;27,975;100,711;100,697
2021;8;11;18;8,52;135,89;80,88;27,43;100,78;8,44;8,608;135,793;136,855;81,284;81,687;27,47;27,602;100,771;100,765
2021;8;11;19;8,58;133,64;81,19;27,31;100,86;8,578;8,569;133,731;134,854;81,784;82,483;27,302;27,331;100,845;100,836
2021;8;11;20;8,59;130,65;81,44;27,21;100,94;8,536;8,636;130,697;132,199;81,708;81,995;27,22;27,183;100,915;100,906
2021;8;11;21;8,52;127,51;81,75;27,12;101,0;8,499;8,578;127,729;128,813;81,845;81,783;27,126;27,182;100,972;100,957
2021;8;11;22;8,55;124,91;81,94;27,02;101,03;8,445;8,439;125,234;125,834;82,112;82,046;27,032;27,173;101,003;100,984
2021;8;11;23;8,6;123,52;81,94;26,93;101,02;8,438;8,35;123,829;124,084;82,262;82,387;26,942;27,049;101,003;100,985
2021;8;12;0;8,65;123,66;82,0;26,8;100,97;8,542;8,457;123,58;124,239;82,269;82,332;26,799;26,822;100,963;100,949
2021;8;12;1;8,68;123,99;81,81;26,69;100,92;8,562;8,567;123,919;125,34;82,191;82,221;26,706;26,773;100,916;100,913
2021;8;12;2;8,6;124,2;81,5;26,59;100,9;8,553;8,547;124,039;124,645;81,766;81,963;26,6;26,711;100,878;100,881
2021;8;12;3;8,61;124,54;81,12;26,51;100,91;8,509;8,508;124,508;124,452;81,283;81,504;26,515;26,571;100,885;100,878
2021;8;12;4;8,44;124,63;81,12;26,43;100,93;8,456;8,382;124,811;124,395;80,876;80,903;26,456;26,496;100,926;100,92
2021;8;12;5;8,19;124,51;81,25;26,33;100,97;8,274;8,491;124,811;124,204;80,881;80,165;26,42;26,539;100,972;100,985
2021;8;12;6;8,13;124,35;80,94;26,43;101,03;8,105;7,992;124,342;124,097;80,906;80,152;26,51;26,668;101,023;101,037
2021;8;12;7;8,3;124,3;79,19;26,87;101,08;8,16;7,949;124,348;124,261;79,278;79,65;26,758;26,844;101,078;101,074
2021;8;12;8;8,17;124,13;77,12;27,3;101,12;8,198;8,328;124,056;124,78;77,298;77,786;27,274;27,16;101,12;101,102
2021;8;12;9;7,71;123,96;75,56;27,66;101,13;7,913;8,235;124,096;125,069;75,46;75,276;27,66;27,61;101,101;101,099
2021;8;12;10;7,34;123,76;74,31;27,98;101,1;7,433;7,499;123,855;125,462;74,064;74,085;27,973;27,998;101,065;101,068
2021;8;12;11;7,04;124,24;73,06;28,22;101,04;6,948;7,048;124,303;125,725;73,061;73,358;28,253;28,181;101,01;101,014
2021;8;12;12;6,76;125,31;71,81;28,39;100,95;6,635;6,974;125,642;127,099;71,889;72,467;28,418;28,269;100,947;100,944
2021;8;12;13;6,48;126,76;70,94;28,51;100,88;6,486;6,671;126,91;128,682;71,324;71,657;28,526;28,344;100,863;100,87
2021;8;12;14;6,23;129,2;70,38;28,58;100,8;6,262;6,504;129,013;130,236;70,793;71,214;28,53;28,374;100,809;100,806
2021;8;12;15;6,17;133,92;70,88;28,54;100,76;6,151;6,337;133,912;132,887;70,934;71,41;28,5;28,325;100,773;100,776
2021;8;12;16;6,36;136,99;71,62;28,43;100,76;6,25;6,239;136,969;137,966;72,234;72,289;28,334;28,194;100,766;100,768
2021;8;12;17;6,46;137,84;76,56;27,86;100,79;6,459;6,551;137,528;138,929;75,232;74,142;28,043;28,009;100,786;100,79
2021;8;12;18;6,64;136,38;80,25;27,37;100,87;6,622;6,811;136,21;137,841;79,025;77,522;27,518;27,78;100,867;100,845
2021;8;12;19;6,8;133,0;81,81;27,19;100,96;6,726;6,718;133,2;134,972;81,293;82,834;27,21;27,373;100,941;100,915
2021;8;12;20;6,87;129,7;83,19;27,03;101,03;6,889;7,033;129,614;130,716;82,617;83,166;27,081;26,983;101,012;100,995
2021;8;12;21;6,88;127,16;84,25;26,9;101,07;6,934;7,004;127,485;127,599;84,01;83,64;26,947;26,914;101,057;101,058
2021;8;12;22;6,84;125,98;84,94;26,78;101,07;6,854;6,868;125,742;125,885;84,99;84,937;26,812;26,943;101,075;101,073
2021;8;12;23;6,77;125,65;85,56;26,67;101,02;6,72;6,881;125,507;126,113;85,458;85,315;26,697;26,834;101,028;101,041
2021;8;13;0;6,79;125,63;86,19;26,56;100,93;6,698;6,66;125,507;126,98;86,07;85,776;26,557;26,583;100,959;100,97
2021;8;13;1;6,92;125,9;86,69;26,47;100,84;6,8;6,781;125,507;126,952;86,619;86,225;26,484;26,507;100,871;100,895
2021;8;13;2;7,1;125,68;86,94;26,43;100,77;6,953;6,966;125,507;126,363;86,935;86,52;26,408;26,447;100,799;100,826
2021;8;13;3;7,22;123,88;87,0;26,42;100,73;7,132;7,129;124,222;125,528;87,065;86,808;26,391;26,356;100,76;100,785
2021;8;13;4;7,11;121,02;86,75;26,45;100,74;7,163;7,327;121,421;122,287;86,897;86,593;26,398;26,363;100,749;100,781
2021;8;13;5;6,81;119,04;86,44;26,48;100,78;6,93;7,223;119,173;118,836;86,595;86,035;26,47;26,514;100,775;100,805
2021;8;13;6;6,55;119,35;85,44;26,75;100,84;6,686;6,753;119,241;117,984;85,646;84,867;26,716;26,781;100,848;100,855
2021;8;13;7;6,52;121,18;83,06;27,26;100,89;6,502;6,454;120,79;120,388;83,285;83,558;27,165;27,126;100,902;100,906
2021;8;13;8;6,17;122,06;81,06;27,65;100,93;6,308;6,448;122,018;123,447;80,591;80,67;27,61;27,598;100,941;100,933
2021;8;13;9;5,78;122,42;79,62;27,99;100,94;5,811;6,326;122,598;123,875;79,091;78,04;27,976;28,07;100,942;100,924
2021;8;13;10;5,49;122,38;78,38;28,23;100,89;5,388;5,494;122,524;124,38;77,961;77,651;28,269;28,369;100,904;100,888
2021;8;13;11;5,2;123,36;77,5;28,33;100,8;5,115;5,416;123,464;124,519;77,114;76,811;28,444;28,442;100,817;100,828
2021;8;13;12;4,89;126,23;77,25;28,37;100,72;4,883;5,257;126,236;126,707;76,781;76,143;28,463;28,439;100,724;100,732
2021;8;13;13;4,64;130,56;77,5;28,33;100,63;4,663;4,855;130,294;130,97;76,944;76,594;28,386;28,38;100,651;100,632
2021;8;13;14;4,56;135,14;78,06;28,22;100,58;4,528;4,726;135,066;135,464;77,69;77,744;28,272;28,253;100,586;100,577
2021;8;13;15;4,66;138,06;79,06;28,05;100,56;4,624;4,666;138,115;139,088;78,806;79,257;28,068;28,041;100,563;100,559
2021;8;13;16;4,89;141,61;80,62;27,83;100,59;4,852;4,848;141,185;140,049;80,37;81,226;27,83;27,754;100,581;100,581
2021;8;13;17;5,21;144,71;82,75;27,54;100,64;5,128;5,192;144,466;143,174;82,505;83,011;27,537;27,477;100,646;100,639
2021;8;13;18;5,58;146,89;84,69;27,3;100,71;5,5;5,487;146,725;145,256;84,517;85,174;27,264;27,278;100,712;100,717
2021;8;13;19;5,98;147,87;86,75;27,08;100,79;5,871;5,865;147,576;146,322;85,874;85,032;27,142;27,164;100,784;100,791
2021;8;13;20;6,36;148,05;88,38;26,83;100,85;6,232;6,232;147,576;146,402;87,524;86,719;26,961;27,086;100,85;100,846
2021;8;13;21;6,73;146,88;89,75;26,61;100,88;6,622;6,557;146,696;146,234;89,113;88,849;26,713;26,952;100,885;100,883
2021;8;13;22;6,99;143,09;90,75;26,47;100,88;6,94;6,856;143,041;144,764;90,178;89,745;26,51;26,72;100,887;100,888
2021;8;13;23;7,02;138,88;91,06;26,42;100,83;7,077;7,089;139,262;140,355;91,006;91,005;26,402;26,443;100,837;100,852
2021;8;14;0;6,97;135,0;90,5;26,49;100,74;7,052;7,01;135,119;137,08;91,062;90,925;26,365;26,23;100,767;100,782
2021;8;14;1;6,97;130,68;89,44;26,62;100,66;6,939;6,945;130,943;133,812;90,384;90,334;26,468;26,3;100,687;100,711
2021;8;14;2;7,02;126,45;88,44;26,73;100,61;6,951;6,957;126,86;128,243;89,214;88,782;26,657;26,461;100,623;100,64
2021;8;14;3;7,07;123,51;87,81;26,77;100,59;6,974;7,034;123,916;123,929;87,993;87,659;26,766;26,625;100,601;100,612
2021;8;14;4;6,97;122,69;87,56;26,73;100,59;6,958;7,098;122,43;121,687;87,247;86,941;26,768;26,799;100,607;100,632
2021;8;14;5;6,81;122,96;87,25;26,7;100,63;6,865;7,05;123,17;122,427;87,049;86,242;26,731;26,946;100,638;100,676
2021;8;14;6;6,78;123,73;86,75;26,82;100,69;6,804;6,715;123,538;123,42;86,69;85,941;26,861;27,053;100,695;100,721
2021;8;14;7;7,03;124,77;85,19;27,16;100,75;6,913;6,671;124,508;124,678;85,104;84,781;27,161;27,191;100,752;100,767
2021;8;14;8;7,01;125,05;83,56;27,42;100,79;6,993;6,968;124,811;126,228;83,324;83,359;27,471;27,449;100,797;100,802
2021;8;14;9;6,73;124,83;81,81;27,68;100,78;6,776;7,14;124,977;126,392;81,83;81,447;27,703;27,739;100,795;100,805
2021;8;14;10;6,52;124,85;80,12;27,93;100,74;6,475;6,531;125,018;126,378;80,204;80,184;27,954;27,952;100,743;100,767
2021;8;14;11;6,26;125,81;78,75;28,15;100,65;6,219;6,287;125,735;127,151;78,822;78,651;28,181;28,039;100,663;100,686
2021;8;14;12;5,91;128,19;77,88;28,26;100,56;5,97;6,272;128,125;129,197;77,828;77,674;28,319;28,135;100,576;100,592
2021;8;14;13;5,55;132,04;77,56;28,29;100,47;5,636;5,808;131,983;132,621;77,354;77,392;28,321;28,244;100,491;100,503
2021;8;14;14;5,33;136,78;77,81;28,22;100,42;5,412;5,536;136,559;136,7;77,667;77,67;28,232;28,248;100,432;100,444
2021;8;14;15;5,26;140,49;78,62;28,08;100,42;5,246;5,388;140,262;140,963;78,48;78,774;28,072;28,088;100,415;100,416
2021;8;14;16;5,35;141,52;80,12;27,9;100,46;5,266;5,391;141,247;142,963;79,975;80,436;27,876;27,813;100,451;100,441
2021;8;14;17;5,43;139,67;82,5;27,62;100,51;5,44;5,564;139,562;141,744;82,292;82,338;27,606;27,54;100,517;100,513
2021;8;14;18;5,49;137,59;85,38;27,32;100,59;5,55;5,738;137,631;138,135;84,816;84,335;27,335;27,371;100,584;100,599
2021;8;14;19;5,61;135,17;86,38;27,19;100,67;5,584;5,706;135,254;136,083;86,29;86,149;27,224;27,252;100,66;100,669
2021;8;14;20;5,67;133,04;87,25;27,08;100,73;5,712;5,77;133,2;133,718;87,167;87,634;27,094;27,111;100,727;100,726
2021;8;14;21;5,66;130,8;87,75;27,01;100,75;5,735;5,879;130,901;132,027;87,723;87,26;27,011;27,022;100,754;100,766
2021;8;14;22;5,53;128,23;88,19;26,94;100,76;5,594;5,736;128,465;129,929;88,179;88,344;26,915;26,976;100,757;100,768
2021;8;14;23;5,42;125,8;88,69;26,85;100,73;5,39;5,578;126,023;127,513;88,586;88,171;26,837;26,905;100,733;100,725
2021;8;15;0;5,44;123,87;89,12;26,76;100,67;5,364;5,308;124,168;125,83;88,961;88,566;26,742;26,76;100,672;100,665
2021;8;15;1;5,57;121,82;89,44;26,69;100,62;5,428;5,447;122,05;124,227;89,486;88,824;26,677;26,737;100,613;100,619
2021;8;15;2;5,8;119,29;89,12;26,72;100,57;5,666;5,666;119,895;121,166;89,44;88,948;26,645;26,679;100,571;100,576
2021;8;15;3;5,98;117,13;88,44;26,77;100,57;5,853;5,889;117,553;118,185;89,033;89,06;26,681;26,579;100,569;100,568
2021;8;15;4;6,12;115,09;87,56;26,84;100,58;6,048;6,18;116,164;116,102;87,976;87,919;26,805;26,625;100,579;100,585
